month,year,month_number,player_id,name,country,position,sub_position,club,competition_id,value_million_eur,global_rank,is_top10,top10_rank,valuation_date,valuation_age_days,valuation_source,player_url
2025-10,2025,10,581678,Jude Bellingham,England,Midfield,Attacking Midfield,Real Madrid,ES1,180,2,1,2,2025-06-09,144,player_valuations,https://www.transfermarkt.co.uk/jude-bellingham/profil/spieler/581678
2025-11,2025,11,581678,Jude Bellingham,England,Midfield,Attacking Midfield,Real Madrid,ES1,180,2,1,2,2025-06-09,174,player_valuations,https://www.transfermarkt.co.uk/jude-bellingham/profil/spieler/581678
2025-12,2025,12,581678,Jude Bellingham,England,Midfield,Attacking Midfield,Real Madrid,ES1,160,2,1,2,2025-12-12,19,player_valuations,https://www.transfermarkt.co.uk/jude-bellingham/profil/spieler/581678
2026-01,2026,01,581678,Jude Bellingham,England,Midfield,Attacking Midfield,Real Madrid,ES1,160,2,1,2,2025-12-12,50,player_valuations,https://www.transfermarkt.co.uk/jude-bellingham/profil/spieler/581678
2026-02,2026,02,581678,Jude Bellingham,England,Midfield,Attacking Midfield,Real Madrid,ES1,160,2,1,2,2025-12-12,78,player_valuations,https://www.transfermarkt.co.uk/jude-bellingham/profil/spieler/581678
2026-03,2026,03,581678,Jude Bellingham,England,Midfield,Attacking Midfield,Real Madrid,ES1,160,2,1,2,2025-12-12,109,player_valuations,https://www.transfermarkt.co.uk/jude-bellingham/profil/spieler/581678
2026-04,2026,04,581678,Jude Bellingham,England,Midfield,Attacking Midfield,Real Madrid,ES1,160,2,1,2,2025-12-12,139,player_valuations,https://www.transfermarkt.co.uk/jude-bellingham/profil/spieler/581678
2026-05,2026,05,581678,Jude Bellingham,England,Midfield,Attacking Midfield,Real Madrid,ES1,160,2,1,2,2025-12-12,170,player_valuations,https://www.transfermarkt.co.uk/jude-bellingham/profil/spieler/581678
2026-06,2026,06,581678,Jude Bellingham,England,Midfield,Attacking Midfield,Real Madrid Club de Fútbol,ES1,160,4,1,4,2026-06-12,18,players.current_market_value,https://www.transfermarkt.co.uk/jude-bellingham/profil/spieler/581678
2019-09,2019,09,683840,Pedri,Spain,Midfield,Central Midfield,UD Las Palmas,ES1,5,1714,0,,2019-09-10,20,player_valuations,https://www.transfermarkt.co.uk/pedri/profil/spieler/683840
2019-10,2019,10,683840,Pedri,Spain,Midfield,Central Midfield,UD Las Palmas,ES1,5,1743,0,,2019-09-10,51,player_valuations,https://www.transfermarkt.co.uk/pedri/profil/spieler/683840
2019-11,2019,11,683840,Pedri,Spain,Midfield,Central Midfield,UD Las Palmas,ES1,5,1739,0,,2019-09-10,81,player_valuations,https://www.transfermarkt.co.uk/pedri/profil/spieler/683840
2019-12,2019,12,683840,Pedri,Spain,Midfield,Central Midfield,UD Las Palmas,ES1,8,1195,0,,2019-12-20,11,player_valuations,https://www.transfermarkt.co.uk/pedri/profil/spieler/683840
2020-01,2020,01,683840,Pedri,Spain,Midfield,Central Midfield,UD Las Palmas,ES1,8,1199,0,,2019-12-20,42,player_valuations,https://www.transfermarkt.co.uk/pedri/profil/spieler/683840
2020-02,2020,02,683840,Pedri,Spain,Midfield,Central Midfield,UD Las Palmas,ES1,8,1214,0,,2019-12-20,71,player_valuations,https://www.transfermarkt.co.uk/pedri/profil/spieler/683840
2020-03,2020,03,683840,Pedri,Spain,Midfield,Central Midfield,UD Las Palmas,ES1,8,1238,0,,2019-12-20,102,player_valuations,https://www.transfermarkt.co.uk/pedri/profil/spieler/683840
2020-04,2020,04,683840,Pedri,Spain,Midfield,Central Midfield,UD Las Palmas,ES1,7.2,1106,0,,2020-04-08,22,player_valuations,https://www.transfermarkt.co.uk/pedri/profil/spieler/683840
2020-05,2020,05,683840,Pedri,Spain,Midfield,Central Midfield,UD Las Palmas,ES1,7.2,1106,0,,2020-04-08,53,player_valuations,https://www.transfermarkt.co.uk/pedri/profil/spieler/683840
2020-06,2020,06,683840,Pedri,Spain,Midfield,Central Midfield,UD Las Palmas,ES1,7.2,1107,0,,2020-04-08,83,player_valuations,https://www.transfermarkt.co.uk/pedri/profil/spieler/683840
2020-07,2020,07,683840,Pedri,Spain,Midfield,Central Midfield,UD Las Palmas,ES1,7.2,1145,0,,2020-04-08,114,player_valuations,https://www.transfermarkt.co.uk/pedri/profil/spieler/683840
2020-08,2020,08,683840,Pedri,Spain,Midfield,Central Midfield,UD Las Palmas,ES1,7.2,1166,0,,2020-04-08,145,player_valuations,https://www.transfermarkt.co.uk/pedri/profil/spieler/683840
2020-09,2020,09,683840,Pedri,Spain,Midfield,Central Midfield,UD Las Palmas,ES1,7.2,1162,0,,2020-04-08,175,player_valuations,https://www.transfermarkt.co.uk/pedri/profil/spieler/683840
2020-10,2020,10,683840,Pedri,Spain,Midfield,Central Midfield,FC Barcelona,ES1,15,610,0,,2020-10-08,23,player_valuations,https://www.transfermarkt.co.uk/pedri/profil/spieler/683840
2020-11,2020,11,683840,Pedri,Spain,Midfield,Central Midfield,FC Barcelona,ES1,30,232,0,,2020-11-23,7,player_valuations,https://www.transfermarkt.co.uk/pedri/profil/spieler/683840
2020-12,2020,12,683840,Pedri,Spain,Midfield,Central Midfield,FC Barcelona,ES1,30,234,0,,2020-11-23,38,player_valuations,https://www.transfermarkt.co.uk/pedri/profil/spieler/683840
2021-01,2021,01,683840,Pedri,Spain,Midfield,Central Midfield,FC Barcelona,ES1,50,91,0,,2021-01-05,26,player_valuations,https://www.transfermarkt.co.uk/pedri/profil/spieler/683840
2021-02,2021,02,683840,Pedri,Spain,Midfield,Central Midfield,FC Barcelona,ES1,50,91,0,,2021-01-05,54,player_valuations,https://www.transfermarkt.co.uk/pedri/profil/spieler/683840
2021-03,2021,03,683840,Pedri,Spain,Midfield,Central Midfield,FC Barcelona,ES1,70,36,0,,2021-03-19,12,player_valuations,https://www.transfermarkt.co.uk/pedri/profil/spieler/683840
2021-04,2021,04,683840,Pedri,Spain,Midfield,Central Midfield,FC Barcelona,ES1,70,36,0,,2021-03-19,42,player_valuations,https://www.transfermarkt.co.uk/pedri/profil/spieler/683840
2021-05,2021,05,683840,Pedri,Spain,Midfield,Central Midfield,FC Barcelona,ES1,70,36,0,,2021-05-31,0,player_valuations,https://www.transfermarkt.co.uk/pedri/profil/spieler/683840
2021-06,2021,06,683840,Pedri,Spain,Midfield,Central Midfield,FC Barcelona,ES1,70,33,0,,2021-05-31,30,player_valuations,https://www.transfermarkt.co.uk/pedri/profil/spieler/683840
2021-07,2021,07,683840,Pedri,Spain,Midfield,Central Midfield,FC Barcelona,ES1,80,20,0,,2021-07-15,16,player_valuations,https://www.transfermarkt.co.uk/pedri/profil/spieler/683840
2021-08,2021,08,683840,Pedri,Spain,Midfield,Central Midfield,FC Barcelona,ES1,80,20,0,,2021-07-15,47,player_valuations,https://www.transfermarkt.co.uk/pedri/profil/spieler/683840
2021-09,2021,09,683840,Pedri,Spain,Midfield,Central Midfield,FC Barcelona,ES1,80,20,0,,2021-07-15,77,player_valuations,https://www.transfermarkt.co.uk/pedri/profil/spieler/683840
2021-10,2021,10,683840,Pedri,Spain,Midfield,Central Midfield,FC Barcelona,ES1,80,20,0,,2021-07-15,108,player_valuations,https://www.transfermarkt.co.uk/pedri/profil/spieler/683840
2021-11,2021,11,683840,Pedri,Spain,Midfield,Central Midfield,FC Barcelona,ES1,80,20,0,,2021-07-15,138,player_valuations,https://www.transfermarkt.co.uk/pedri/profil/spieler/683840
2021-12,2021,12,683840,Pedri,Spain,Midfield,Central Midfield,FC Barcelona,ES1,80,18,0,,2021-12-30,1,player_valuations,https://www.transfermarkt.co.uk/pedri/profil/spieler/683840
2022-01,2022,01,683840,Pedri,Spain,Midfield,Central Midfield,FC Barcelona,ES1,80,18,0,,2021-12-30,32,player_valuations,https://www.transfermarkt.co.uk/pedri/profil/spieler/683840
2022-02,2022,02,683840,Pedri,Spain,Midfield,Central Midfield,FC Barcelona,ES1,80,18,0,,2021-12-30,60,player_valuations,https://www.transfermarkt.co.uk/pedri/profil/spieler/683840
2022-03,2022,03,683840,Pedri,Spain,Midfield,Central Midfield,FC Barcelona,ES1,80,17,0,,2021-12-30,91,player_valuations,https://www.transfermarkt.co.uk/pedri/profil/spieler/683840
2022-04,2022,04,683840,Pedri,Spain,Midfield,Central Midfield,FC Barcelona,ES1,80,17,0,,2021-12-30,121,player_valuations,https://www.transfermarkt.co.uk/pedri/profil/spieler/683840
2022-05,2022,05,683840,Pedri,Spain,Midfield,Central Midfield,FC Barcelona,ES1,80,16,0,,2021-12-30,152,player_valuations,https://www.transfermarkt.co.uk/pedri/profil/spieler/683840
2022-06,2022,06,683840,Pedri,Spain,Midfield,Central Midfield,FC Barcelona,ES1,80,15,0,,2022-06-03,27,player_valuations,https://www.transfermarkt.co.uk/pedri/profil/spieler/683840
2022-07,2022,07,683840,Pedri,Spain,Midfield,Central Midfield,FC Barcelona,ES1,80,15,0,,2022-06-03,58,player_valuations,https://www.transfermarkt.co.uk/pedri/profil/spieler/683840
2022-08,2022,08,683840,Pedri,Spain,Midfield,Central Midfield,FC Barcelona,ES1,80,15,0,,2022-06-03,89,player_valuations,https://www.transfermarkt.co.uk/pedri/profil/spieler/683840
2022-09,2022,09,683840,Pedri,Spain,Midfield,Central Midfield,FC Barcelona,ES1,90,7,1,7,2022-09-23,7,player_valuations,https://www.transfermarkt.co.uk/pedri/profil/spieler/683840
2022-10,2022,10,683840,Pedri,Spain,Midfield,Central Midfield,FC Barcelona,ES1,90,7,1,7,2022-09-23,38,player_valuations,https://www.transfermarkt.co.uk/pedri/profil/spieler/683840
2022-11,2022,11,683840,Pedri,Spain,Midfield,Central Midfield,FC Barcelona,ES1,100,8,1,8,2022-11-07,23,player_valuations,https://www.transfermarkt.co.uk/pedri/profil/spieler/683840
2022-12,2022,12,683840,Pedri,Spain,Midfield,Central Midfield,FC Barcelona,ES1,100,9,1,9,2022-11-07,54,player_valuations,https://www.transfermarkt.co.uk/pedri/profil/spieler/683840
2023-01,2023,01,683840,Pedri,Spain,Midfield,Central Midfield,FC Barcelona,ES1,100,9,1,9,2022-11-07,85,player_valuations,https://www.transfermarkt.co.uk/pedri/profil/spieler/683840
2023-02,2023,02,683840,Pedri,Spain,Midfield,Central Midfield,FC Barcelona,ES1,100,9,1,9,2022-11-07,113,player_valuations,https://www.transfermarkt.co.uk/pedri/profil/spieler/683840
2023-03,2023,03,683840,Pedri,Spain,Midfield,Central Midfield,FC Barcelona,ES1,100,9,1,9,2022-11-07,144,player_valuations,https://www.transfermarkt.co.uk/pedri/profil/spieler/683840
2023-04,2023,04,683840,Pedri,Spain,Midfield,Central Midfield,FC Barcelona,ES1,100,9,1,9,2022-11-07,174,player_valuations,https://www.transfermarkt.co.uk/pedri/profil/spieler/683840
2023-05,2023,05,683840,Pedri,Spain,Midfield,Central Midfield,FC Barcelona,ES1,100,9,1,9,2022-11-07,205,player_valuations,https://www.transfermarkt.co.uk/pedri/profil/spieler/683840
2023-06,2023,06,683840,Pedri,Spain,Midfield,Central Midfield,FC Barcelona,ES1,100,10,1,10,2023-06-13,17,player_valuations,https://www.transfermarkt.co.uk/pedri/profil/spieler/683840
2023-07,2023,07,683840,Pedri,Spain,Midfield,Central Midfield,FC Barcelona,ES1,100,10,1,10,2023-06-13,48,player_valuations,https://www.transfermarkt.co.uk/pedri/profil/spieler/683840
2023-08,2023,08,683840,Pedri,Spain,Midfield,Central Midfield,FC Barcelona,ES1,100,10,1,10,2023-06-13,79,player_valuations,https://www.transfermarkt.co.uk/pedri/profil/spieler/683840
2023-09,2023,09,683840,Pedri,Spain,Midfield,Central Midfield,FC Barcelona,ES1,100,10,1,10,2023-06-13,109,player_valuations,https://www.transfermarkt.co.uk/pedri/profil/spieler/683840
2023-10,2023,10,683840,Pedri,Spain,Midfield,Central Midfield,FC Barcelona,ES1,100,13,0,,2023-06-13,140,player_valuations,https://www.transfermarkt.co.uk/pedri/profil/spieler/683840
2023-11,2023,11,683840,Pedri,Spain,Midfield,Central Midfield,FC Barcelona,ES1,100,13,0,,2023-06-13,170,player_valuations,https://www.transfermarkt.co.uk/pedri/profil/spieler/683840
2023-12,2023,12,683840,Pedri,Spain,Midfield,Central Midfield,FC Barcelona,ES1,90,22,0,,2023-12-22,9,player_valuations,https://www.transfermarkt.co.uk/pedri/profil/spieler/683840
2024-01,2024,01,683840,Pedri,Spain,Midfield,Central Midfield,FC Barcelona,ES1,90,22,0,,2023-12-22,40,player_valuations,https://www.transfermarkt.co.uk/pedri/profil/spieler/683840
2024-02,2024,02,683840,Pedri,Spain,Midfield,Central Midfield,FC Barcelona,ES1,90,22,0,,2023-12-22,69,player_valuations,https://www.transfermarkt.co.uk/pedri/profil/spieler/683840
2024-03,2024,03,683840,Pedri,Spain,Midfield,Central Midfield,FC Barcelona,ES1,80,28,0,,2024-03-21,10,player_valuations,https://www.transfermarkt.co.uk/pedri/profil/spieler/683840
2024-04,2024,04,683840,Pedri,Spain,Midfield,Central Midfield,FC Barcelona,ES1,80,28,0,,2024-03-21,40,player_valuations,https://www.transfermarkt.co.uk/pedri/profil/spieler/683840
2024-05,2024,05,683840,Pedri,Spain,Midfield,Central Midfield,FC Barcelona,ES1,80,25,0,,2024-03-21,71,player_valuations,https://www.transfermarkt.co.uk/pedri/profil/spieler/683840
2024-06,2024,06,683840,Pedri,Spain,Midfield,Central Midfield,FC Barcelona,ES1,80,27,0,,2024-06-07,23,player_valuations,https://www.transfermarkt.co.uk/pedri/profil/spieler/683840
2024-07,2024,07,683840,Pedri,Spain,Midfield,Central Midfield,FC Barcelona,ES1,80,27,0,,2024-06-07,54,player_valuations,https://www.transfermarkt.co.uk/pedri/profil/spieler/683840
2024-08,2024,08,683840,Pedri,Spain,Midfield,Central Midfield,FC Barcelona,ES1,80,27,0,,2024-06-07,85,player_valuations,https://www.transfermarkt.co.uk/pedri/profil/spieler/683840
2024-09,2024,09,683840,Pedri,Spain,Midfield,Central Midfield,FC Barcelona,ES1,80,27,0,,2024-06-07,115,player_valuations,https://www.transfermarkt.co.uk/pedri/profil/spieler/683840
2024-10,2024,10,683840,Pedri,Spain,Midfield,Central Midfield,FC Barcelona,ES1,80,26,0,,2024-06-07,146,player_valuations,https://www.transfermarkt.co.uk/pedri/profil/spieler/683840
2024-11,2024,11,683840,Pedri,Spain,Midfield,Central Midfield,FC Barcelona,ES1,80,26,0,,2024-06-07,176,player_valuations,https://www.transfermarkt.co.uk/pedri/profil/spieler/683840
2024-12,2024,12,683840,Pedri,Spain,Midfield,Central Midfield,FC Barcelona,ES1,80,29,0,,2024-06-07,207,player_valuations,https://www.transfermarkt.co.uk/pedri/profil/spieler/683840
2025-01,2025,01,683840,Pedri,Spain,Midfield,Central Midfield,FC Barcelona,ES1,80,29,0,,2024-06-07,238,player_valuations,https://www.transfermarkt.co.uk/pedri/profil/spieler/683840
2025-02,2025,02,683840,Pedri,Spain,Midfield,Central Midfield,FC Barcelona,ES1,80,29,0,,2024-06-07,266,player_valuations,https://www.transfermarkt.co.uk/pedri/profil/spieler/683840
2025-03,2025,03,683840,Pedri,Spain,Midfield,Central Midfield,FC Barcelona,ES1,80,31,0,,2024-06-07,297,player_valuations,https://www.transfermarkt.co.uk/pedri/profil/spieler/683840
2025-04,2025,04,683840,Pedri,Spain,Midfield,Central Midfield,FC Barcelona,ES1,80,31,0,,2024-06-07,327,player_valuations,https://www.transfermarkt.co.uk/pedri/profil/spieler/683840
2025-05,2025,05,683840,Pedri,Spain,Midfield,Central Midfield,FC Barcelona,ES1,80,30,0,,2024-06-07,358,player_valuations,https://www.transfermarkt.co.uk/pedri/profil/spieler/683840
2025-06,2025,06,683840,Pedri,Spain,Midfield,Central Midfield,FC Barcelona,ES1,80,32,0,,2024-06-07,388,player_valuations,https://www.transfermarkt.co.uk/pedri/profil/spieler/683840
2025-07,2025,07,683840,Pedri,Spain,Midfield,Central Midfield,FC Barcelona,ES1,80,32,0,,2024-06-07,419,player_valuations,https://www.transfermarkt.co.uk/pedri/profil/spieler/683840
2025-08,2025,08,683840,Pedri,Spain,Midfield,Central Midfield,FC Barcelona,ES1,80,32,0,,2024-06-07,450,player_valuations,https://www.transfermarkt.co.uk/pedri/profil/spieler/683840
2025-09,2025,09,683840,Pedri,Spain,Midfield,Central Midfield,FC Barcelona,ES1,80,32,0,,2024-06-07,480,player_valuations,https://www.transfermarkt.co.uk/pedri/profil/spieler/683840
2025-10,2025,10,683840,Pedri,Spain,Midfield,Central Midfield,FC Barcelona,ES1,80,36,0,,2024-06-07,511,player_valuations,https://www.transfermarkt.co.uk/pedri/profil/spieler/683840
2025-11,2025,11,683840,Pedri,Spain,Midfield,Central Midfield,FC Barcelona,ES1,80,35,0,,2024-06-07,541,player_valuations,https://www.transfermarkt.co.uk/pedri/profil/spieler/683840
2026-06,2026,06,683840,Pedri,Spain,Midfield,Central Midfield,Futbol Club Barcelona,ES1,80,34,0,,2026-06-12,18,players.current_market_value,https://www.transfermarkt.co.uk/pedri/profil/spieler/683840
2019-09,2019,09,433177,Bukayo Saka,England,Attack,Right Winger,Arsenal FC,GB1,7,1287,0,,2019-09-23,7,player_valuations,https://www.transfermarkt.co.uk/bukayo-saka/profil/spieler/433177
2019-10,2019,10,433177,Bukayo Saka,England,Attack,Right Winger,Arsenal FC,GB1,7,1301,0,,2019-09-23,38,player_valuations,https://www.transfermarkt.co.uk/bukayo-saka/profil/spieler/433177
2019-11,2019,11,433177,Bukayo Saka,England,Attack,Right Winger,Arsenal FC,GB1,7,1302,0,,2019-09-23,68,player_valuations,https://www.transfermarkt.co.uk/bukayo-saka/profil/spieler/433177
2019-12,2019,12,433177,Bukayo Saka,England,Attack,Right Winger,Arsenal FC,GB1,13,761,0,,2019-12-10,21,player_valuations,https://www.transfermarkt.co.uk/bukayo-saka/profil/spieler/433177
2020-01,2020,01,433177,Bukayo Saka,England,Attack,Right Winger,Arsenal FC,GB1,13,759,0,,2019-12-10,52,player_valuations,https://www.transfermarkt.co.uk/bukayo-saka/profil/spieler/433177
2020-02,2020,02,433177,Bukayo Saka,England,Attack,Right Winger,Arsenal FC,GB1,13,773,0,,2019-12-10,81,player_valuations,https://www.transfermarkt.co.uk/bukayo-saka/profil/spieler/433177
2020-03,2020,03,433177,Bukayo Saka,England,Attack,Right Winger,Arsenal FC,GB1,22,402,0,,2020-03-09,22,player_valuations,https://www.transfermarkt.co.uk/bukayo-saka/profil/spieler/433177
2020-04,2020,04,433177,Bukayo Saka,England,Attack,Right Winger,Arsenal FC,GB1,20,343,0,,2020-04-08,22,player_valuations,https://www.transfermarkt.co.uk/bukayo-saka/profil/spieler/433177
2020-05,2020,05,433177,Bukayo Saka,England,Attack,Right Winger,Arsenal FC,GB1,20,343,0,,2020-04-08,53,player_valuations,https://www.transfermarkt.co.uk/bukayo-saka/profil/spieler/433177
2020-06,2020,06,433177,Bukayo Saka,England,Attack,Right Winger,Arsenal FC,GB1,20,343,0,,2020-04-08,83,player_valuations,https://www.transfermarkt.co.uk/bukayo-saka/profil/spieler/433177
2020-07,2020,07,433177,Bukayo Saka,England,Attack,Right Winger,Arsenal FC,GB1,35,165,0,,2020-07-30,1,player_valuations,https://www.transfermarkt.co.uk/bukayo-saka/profil/spieler/433177
2020-08,2020,08,433177,Bukayo Saka,England,Attack,Right Winger,Arsenal FC,GB1,35,171,0,,2020-07-30,32,player_valuations,https://www.transfermarkt.co.uk/bukayo-saka/profil/spieler/433177
2020-09,2020,09,433177,Bukayo Saka,England,Attack,Right Winger,Arsenal FC,GB1,35,172,0,,2020-07-30,62,player_valuations,https://www.transfermarkt.co.uk/bukayo-saka/profil/spieler/433177
2020-10,2020,10,433177,Bukayo Saka,England,Attack,Right Winger,Arsenal FC,GB1,40,130,0,,2020-10-13,18,player_valuations,https://www.transfermarkt.co.uk/bukayo-saka/profil/spieler/433177
2020-11,2020,11,433177,Bukayo Saka,England,Attack,Right Winger,Arsenal FC,GB1,40,132,0,,2020-10-13,48,player_valuations,https://www.transfermarkt.co.uk/bukayo-saka/profil/spieler/433177
2020-12,2020,12,433177,Bukayo Saka,England,Attack,Right Winger,Arsenal FC,GB1,40,127,0,,2020-10-13,79,player_valuations,https://www.transfermarkt.co.uk/bukayo-saka/profil/spieler/433177
2021-01,2021,01,433177,Bukayo Saka,England,Attack,Right Winger,Arsenal FC,GB1,40,125,0,,2020-10-13,110,player_valuations,https://www.transfermarkt.co.uk/bukayo-saka/profil/spieler/433177
2021-02,2021,02,433177,Bukayo Saka,England,Attack,Right Winger,Arsenal FC,GB1,40,125,0,,2020-10-13,138,player_valuations,https://www.transfermarkt.co.uk/bukayo-saka/profil/spieler/433177
2021-03,2021,03,433177,Bukayo Saka,England,Attack,Right Winger,Arsenal FC,GB1,60,48,0,,2021-03-18,13,player_valuations,https://www.transfermarkt.co.uk/bukayo-saka/profil/spieler/433177
2021-04,2021,04,433177,Bukayo Saka,England,Attack,Right Winger,Arsenal FC,GB1,60,48,0,,2021-03-18,43,player_valuations,https://www.transfermarkt.co.uk/bukayo-saka/profil/spieler/433177
2021-05,2021,05,433177,Bukayo Saka,England,Attack,Right Winger,Arsenal FC,GB1,65,45,0,,2021-05-28,3,player_valuations,https://www.transfermarkt.co.uk/bukayo-saka/profil/spieler/433177
2021-06,2021,06,433177,Bukayo Saka,England,Attack,Right Winger,Arsenal FC,GB1,65,39,0,,2021-05-28,33,player_valuations,https://www.transfermarkt.co.uk/bukayo-saka/profil/spieler/433177
2021-07,2021,07,433177,Bukayo Saka,England,Attack,Right Winger,Arsenal FC,GB1,65,41,0,,2021-05-28,64,player_valuations,https://www.transfermarkt.co.uk/bukayo-saka/profil/spieler/433177
2021-08,2021,08,433177,Bukayo Saka,England,Attack,Right Winger,Arsenal FC,GB1,65,41,0,,2021-05-28,95,player_valuations,https://www.transfermarkt.co.uk/bukayo-saka/profil/spieler/433177
2021-09,2021,09,433177,Bukayo Saka,England,Attack,Right Winger,Arsenal FC,GB1,65,41,0,,2021-05-28,125,player_valuations,https://www.transfermarkt.co.uk/bukayo-saka/profil/spieler/433177
2021-10,2021,10,433177,Bukayo Saka,England,Attack,Right Winger,Arsenal FC,GB1,65,44,0,,2021-05-28,156,player_valuations,https://www.transfermarkt.co.uk/bukayo-saka/profil/spieler/433177
2021-11,2021,11,433177,Bukayo Saka,England,Attack,Right Winger,Arsenal FC,GB1,65,44,0,,2021-05-28,186,player_valuations,https://www.transfermarkt.co.uk/bukayo-saka/profil/spieler/433177
2021-12,2021,12,433177,Bukayo Saka,England,Attack,Right Winger,Arsenal FC,GB1,65,42,0,,2021-12-23,8,player_valuations,https://www.transfermarkt.co.uk/bukayo-saka/profil/spieler/433177
2022-01,2022,01,433177,Bukayo Saka,England,Attack,Right Winger,Arsenal FC,GB1,65,42,0,,2021-12-23,39,player_valuations,https://www.transfermarkt.co.uk/bukayo-saka/profil/spieler/433177
2022-02,2022,02,433177,Bukayo Saka,England,Attack,Right Winger,Arsenal FC,GB1,65,42,0,,2021-12-23,67,player_valuations,https://www.transfermarkt.co.uk/bukayo-saka/profil/spieler/433177
2022-03,2022,03,433177,Bukayo Saka,England,Attack,Right Winger,Arsenal FC,GB1,65,44,0,,2021-12-23,98,player_valuations,https://www.transfermarkt.co.uk/bukayo-saka/profil/spieler/433177
2022-04,2022,04,433177,Bukayo Saka,England,Attack,Right Winger,Arsenal FC,GB1,65,44,0,,2021-12-23,128,player_valuations,https://www.transfermarkt.co.uk/bukayo-saka/profil/spieler/433177
2022-05,2022,05,433177,Bukayo Saka,England,Attack,Right Winger,Arsenal FC,GB1,65,44,0,,2021-12-23,159,player_valuations,https://www.transfermarkt.co.uk/bukayo-saka/profil/spieler/433177
2022-06,2022,06,433177,Bukayo Saka,England,Attack,Right Winger,Arsenal FC,GB1,65,40,0,,2022-06-15,15,player_valuations,https://www.transfermarkt.co.uk/bukayo-saka/profil/spieler/433177
2022-07,2022,07,433177,Bukayo Saka,England,Attack,Right Winger,Arsenal FC,GB1,65,40,0,,2022-06-15,46,player_valuations,https://www.transfermarkt.co.uk/bukayo-saka/profil/spieler/433177
2022-08,2022,08,433177,Bukayo Saka,England,Attack,Right Winger,Arsenal FC,GB1,65,40,0,,2022-06-15,77,player_valuations,https://www.transfermarkt.co.uk/bukayo-saka/profil/spieler/433177
2022-09,2022,09,433177,Bukayo Saka,England,Attack,Right Winger,Arsenal FC,GB1,70,30,0,,2022-09-15,15,player_valuations,https://www.transfermarkt.co.uk/bukayo-saka/profil/spieler/433177
2022-10,2022,10,433177,Bukayo Saka,England,Attack,Right Winger,Arsenal FC,GB1,70,30,0,,2022-09-15,46,player_valuations,https://www.transfermarkt.co.uk/bukayo-saka/profil/spieler/433177
2022-11,2022,11,433177,Bukayo Saka,England,Attack,Right Winger,Arsenal FC,GB1,90,9,1,9,2022-11-03,27,player_valuations,https://www.transfermarkt.co.uk/bukayo-saka/profil/spieler/433177
2022-12,2022,12,433177,Bukayo Saka,England,Attack,Right Winger,Arsenal FC,GB1,100,6,1,6,2022-12-23,8,player_valuations,https://www.transfermarkt.co.uk/bukayo-saka/profil/spieler/433177
2023-01,2023,01,433177,Bukayo Saka,England,Attack,Right Winger,Arsenal FC,GB1,100,6,1,6,2022-12-23,39,player_valuations,https://www.transfermarkt.co.uk/bukayo-saka/profil/spieler/433177
2023-02,2023,02,433177,Bukayo Saka,England,Attack,Right Winger,Arsenal FC,GB1,100,6,1,6,2022-12-23,67,player_valuations,https://www.transfermarkt.co.uk/bukayo-saka/profil/spieler/433177
2023-03,2023,03,433177,Bukayo Saka,England,Attack,Right Winger,Arsenal FC,GB1,110,5,1,5,2023-03-16,15,player_valuations,https://www.transfermarkt.co.uk/bukayo-saka/profil/spieler/433177
2023-04,2023,04,433177,Bukayo Saka,England,Attack,Right Winger,Arsenal FC,GB1,110,5,1,5,2023-03-16,45,player_valuations,https://www.transfermarkt.co.uk/bukayo-saka/profil/spieler/433177
2023-05,2023,05,433177,Bukayo Saka,England,Attack,Right Winger,Arsenal FC,GB1,110,5,1,5,2023-03-16,76,player_valuations,https://www.transfermarkt.co.uk/bukayo-saka/profil/spieler/433177
2023-06,2023,06,433177,Bukayo Saka,England,Attack,Right Winger,Arsenal FC,GB1,120,4,1,4,2023-06-20,10,player_valuations,https://www.transfermarkt.co.uk/bukayo-saka/profil/spieler/433177
2023-07,2023,07,433177,Bukayo Saka,England,Attack,Right Winger,Arsenal FC,GB1,120,4,1,4,2023-06-20,41,player_valuations,https://www.transfermarkt.co.uk/bukayo-saka/profil/spieler/433177
2023-08,2023,08,433177,Bukayo Saka,England,Attack,Right Winger,Arsenal FC,GB1,120,4,1,4,2023-06-20,72,player_valuations,https://www.transfermarkt.co.uk/bukayo-saka/profil/spieler/433177
2023-09,2023,09,433177,Bukayo Saka,England,Attack,Right Winger,Arsenal FC,GB1,120,4,1,4,2023-06-20,102,player_valuations,https://www.transfermarkt.co.uk/bukayo-saka/profil/spieler/433177
2023-10,2023,10,433177,Bukayo Saka,England,Attack,Right Winger,Arsenal FC,GB1,120,5,1,5,2023-06-20,133,player_valuations,https://www.transfermarkt.co.uk/bukayo-saka/profil/spieler/433177
2023-11,2023,11,433177,Bukayo Saka,England,Attack,Right Winger,Arsenal FC,GB1,120,5,1,5,2023-06-20,163,player_valuations,https://www.transfermarkt.co.uk/bukayo-saka/profil/spieler/433177
2023-12,2023,12,433177,Bukayo Saka,England,Attack,Right Winger,Arsenal FC,GB1,120,5,1,5,2023-12-19,12,player_valuations,https://www.transfermarkt.co.uk/bukayo-saka/profil/spieler/433177
2024-01,2024,01,433177,Bukayo Saka,England,Attack,Right Winger,Arsenal FC,GB1,120,5,1,5,2023-12-19,43,player_valuations,https://www.transfermarkt.co.uk/bukayo-saka/profil/spieler/433177
