date,year,quarter,month,name,code,region,value,rank,color,flag,playerId,playerCode,club,position,valuationDate,valuationSource,valueEur
2024-06-01,2024,2,6,Bruno Fernandes,P240306,Portugal,70,40,#6EC6FF,,240306,bruno-fernandes,Manchester United,Midfield,2024-05-27,player_valuations,70000000
2024-07-01,2024,3,7,Erling Haaland,P418560,Norway,180,1,#8745E3,,418560,erling-haaland,Manchester City,Attack,2024-05-27,player_valuations,180000000
2024-07-01,2024,3,7,Jude Bellingham,P581678,England,180,2,#458FE3,,581678,jude-bellingham,Real Madrid,Midfield,2024-06-07,player_valuations,180000000
2024-07-01,2024,3,7,Kylian Mbappé,P342229,France,180,3,#E37F45,,342229,kylian-mbappe,Paris Saint-Germain,Attack,2024-06-03,player_valuations,180000000
2024-07-01,2024,3,7,Vinicius Junior,P371998,Brazil,180,4,#455AE3,,371998,vinicius-junior,Real Madrid,Attack,2024-06-07,player_valuations,180000000
2024-07-01,2024,3,7,Phil Foden,P406635,England,150,5,#77C8FF,,406635,phil-foden,Manchester City,Midfield,2024-05-27,player_valuations,150000000
2024-07-01,2024,3,7,Bukayo Saka,P433177,England,140,6,#B1E345,,433177,bukayo-saka,Arsenal FC,Attack,2024-05-27,player_valuations,140000000
2024-07-01,2024,3,7,Florian Wirtz,P598577,Germany,130,7,#2F80ED,,598577,florian-wirtz,Bayer 04 Leverkusen,Midfield,2024-05-29,player_valuations,130000000
2024-07-01,2024,3,7,Jamal Musiala,P580195,Germany,130,8,#45B1E3,,580195,jamal-musiala,Bayern Munich,Midfield,2024-07-18,player_valuations,130000000
2024-07-01,2024,3,7,Rodri,P357565,Spain,130,9,#E37445,,357565,rodri,Manchester City,Midfield,2024-07-18,player_valuations,130000000
2024-07-01,2024,3,7,Declan Rice,P357662,England,120,10,#B98CFF,,357662,declan-rice,Arsenal FC,Midfield,2024-05-27,player_valuations,120000000
2024-07-01,2024,3,7,Federico Valverde,P369081,Uruguay,120,11,#B145E3,,369081,federico-valverde,Real Madrid,Midfield,2024-06-07,player_valuations,120000000
2024-07-01,2024,3,7,Lamine Yamal,P937958,Spain,120,12,#2F80ED,,937958,lamine-yamal,FC Barcelona,Attack,2024-07-18,player_valuations,120000000
2024-07-01,2024,3,7,Lautaro Martínez,P406625,Argentina,110,13,#CB45E3,,406625,lautaro-martinez,Inter Milan,Attack,2024-06-05,player_valuations,110000000
2024-07-01,2024,3,7,Martin Ødegaard,P316264,Norway,110,14,#F7F7F7,,316264,martin-odegaard,Arsenal FC,Midfield,2024-05-27,player_valuations,110000000
2024-07-01,2024,3,7,Rodrygo,P412363,Brazil,110,15,#D65CFF,,412363,rodrygo,Real Madrid,Attack,2024-06-07,player_valuations,110000000
2024-07-01,2024,3,7,Aurélien Tchouaméni,P413112,France,100,16,#31D07D,,413112,aurelien-tchouameni,Real Madrid,Midfield,2024-06-07,player_valuations,100000000
2024-07-01,2024,3,7,Eduardo Camavinga,P640428,France,100,17,#77C8FF,,640428,eduardo-camavinga,Real Madrid,Midfield,2024-06-07,player_valuations,100000000
2024-07-01,2024,3,7,Harry Kane,P132098,England,100,18,#E3A445,,132098,harry-kane,Bayern Munich,Attack,2024-05-29,player_valuations,100000000
2024-07-01,2024,3,7,Victor Osimhen,P401923,Nigeria,100,19,#455AE3,,401923,victor-osimhen,SSC Napoli,Attack,2024-06-05,player_valuations,100000000
2024-07-01,2024,3,7,Gavi,P646740,Spain,90,20,#6EC6FF,,646740,gavi,FC Barcelona,Midfield,2024-06-07,player_valuations,90000000
2024-07-01,2024,3,7,Julián Alvarez,P576024,Argentina,90,21,#FFB84D,,576024,julian-alvarez,Manchester City,Attack,2024-05-27,player_valuations,90000000
2024-07-01,2024,3,7,Rafael Leão,P357164,Portugal,90,22,#E34584,,357164,rafael-leao,AC Milan,Attack,2024-06-05,player_valuations,90000000
2024-07-01,2024,3,7,Bruno Guimarães,P520624,Brazil,85,23,#FF74B8,,520624,bruno-guimaraes,Newcastle United,Midfield,2024-05-27,player_valuations,85000000
2024-07-01,2024,3,7,Cole Palmer,P568177,England,80,24,#45E372,,568177,cole-palmer,Chelsea FC,Midfield,2024-05-27,player_valuations,80000000
2024-07-01,2024,3,7,Khvicha Kvaratskhelia,P502670,Georgia,80,25,#52A7FF,,502670,khvicha-kvaratskhelia,SSC Napoli,Attack,2024-06-05,player_valuations,80000000
2024-07-01,2024,3,7,Nicolò Barella,P255942,Italy,80,26,#45E36A,,255942,nicolo-barella,Inter Milan,Midfield,2024-06-05,player_valuations,80000000
2024-07-01,2024,3,7,Pedri,P683840,Spain,80,27,#7B61FF,,683840,pedri,FC Barcelona,Midfield,2024-06-07,player_valuations,80000000
2024-07-01,2024,3,7,Rúben Dias,P258004,Portugal,80,28,#E37445,,258004,ruben-dias,Manchester City,Defender,2024-05-27,player_valuations,80000000
2024-07-01,2024,3,7,William Saliba,P495666,France,80,29,#E38145,,495666,william-saliba,Arsenal FC,Defender,2024-05-27,player_valuations,80000000
2024-07-01,2024,3,7,Xavi Simons,P566931,Netherlands,80,30,#FFB84D,,566931,xavi-simons,RB Leipzig,Midfield,2024-05-29,player_valuations,80000000
2024-07-01,2024,3,7,Alexander Isak,P349066,Sweden,75,31,#F7F7F7,,349066,alexander-isak,Newcastle United,Attack,2024-05-27,player_valuations,75000000
2024-07-01,2024,3,7,Alexis Mac Allister,P534033,Argentina,75,32,#E38145,,534033,alexis-mac-allister,Liverpool FC,Midfield,2024-05-27,player_valuations,75000000
2024-07-01,2024,3,7,Dominik Szoboszlai,P451276,Hungary,75,33,#D65CFF,,451276,dominik-szoboszlai,Liverpool FC,Midfield,2024-05-27,player_valuations,75000000
2024-07-01,2024,3,7,Enzo Fernández,P648195,Argentina,75,34,#FF5D5D,,648195,enzo-fernandez,Chelsea FC,Midfield,2024-05-27,player_valuations,75000000
2024-07-01,2024,3,7,Josko Gvardiol,P475959,Croatia,75,35,#45E36A,,475959,josko-gvardiol,Manchester City,Defender,2024-05-27,player_valuations,75000000
2024-07-01,2024,3,7,Luis Díaz,P480692,Colombia,75,36,#CB45E3,,480692,luis-diaz,Liverpool FC,Attack,2024-05-27,player_valuations,75000000
2024-07-01,2024,3,7,Moisés Caicedo,P687626,Ecuador,75,37,#CB45E3,,687626,moises-caicedo,Chelsea FC,Midfield,2024-05-27,player_valuations,75000000
2024-07-01,2024,3,7,Alessandro Bastoni,P315853,Italy,70,38,#FF74B8,,315853,alessandro-bastoni,Inter Milan,Defender,2024-06-05,player_valuations,70000000
2024-07-01,2024,3,7,Bernardo Silva,P241641,Portugal,70,39,#FFB84D,,241641,bernardo-silva,Manchester City,Midfield,2024-05-27,player_valuations,70000000
2024-07-01,2024,3,7,Bruno Fernandes,P240306,Portugal,70,40,#6EC6FF,,240306,bruno-fernandes,Manchester United,Midfield,2024-05-27,player_valuations,70000000
2024-08-01,2024,3,8,Erling Haaland,P418560,Norway,180,1,#8745E3,,418560,erling-haaland,Manchester City,Attack,2024-05-27,player_valuations,180000000
2024-08-01,2024,3,8,Jude Bellingham,P581678,England,180,2,#458FE3,,581678,jude-bellingham,Real Madrid,Midfield,2024-06-07,player_valuations,180000000
2024-08-01,2024,3,8,Kylian Mbappé,P342229,France,180,3,#E37F45,,342229,kylian-mbappe,Paris Saint-Germain,Attack,2024-06-03,player_valuations,180000000
2024-08-01,2024,3,8,Vinicius Junior,P371998,Brazil,180,4,#455AE3,,371998,vinicius-junior,Real Madrid,Attack,2024-06-07,player_valuations,180000000
2024-08-01,2024,3,8,Phil Foden,P406635,England,150,5,#77C8FF,,406635,phil-foden,Manchester City,Midfield,2024-05-27,player_valuations,150000000
2024-08-01,2024,3,8,Bukayo Saka,P433177,England,140,6,#B1E345,,433177,bukayo-saka,Arsenal FC,Attack,2024-05-27,player_valuations,140000000
2024-08-01,2024,3,8,Florian Wirtz,P598577,Germany,130,7,#2F80ED,,598577,florian-wirtz,Bayer 04 Leverkusen,Midfield,2024-05-29,player_valuations,130000000
2024-08-01,2024,3,8,Jamal Musiala,P580195,Germany,130,8,#45B1E3,,580195,jamal-musiala,Bayern Munich,Midfield,2024-07-18,player_valuations,130000000
2024-08-01,2024,3,8,Rodri,P357565,Spain,130,9,#E37445,,357565,rodri,Manchester City,Midfield,2024-07-18,player_valuations,130000000
2024-08-01,2024,3,8,Declan Rice,P357662,England,120,10,#B98CFF,,357662,declan-rice,Arsenal FC,Midfield,2024-05-27,player_valuations,120000000
2024-08-01,2024,3,8,Federico Valverde,P369081,Uruguay,120,11,#B145E3,,369081,federico-valverde,Real Madrid,Midfield,2024-06-07,player_valuations,120000000
2024-08-01,2024,3,8,Lamine Yamal,P937958,Spain,120,12,#2F80ED,,937958,lamine-yamal,FC Barcelona,Attack,2024-07-18,player_valuations,120000000
2024-08-01,2024,3,8,Lautaro Martínez,P406625,Argentina,110,13,#CB45E3,,406625,lautaro-martinez,Inter Milan,Attack,2024-06-05,player_valuations,110000000
2024-08-01,2024,3,8,Martin Ødegaard,P316264,Norway,110,14,#F7F7F7,,316264,martin-odegaard,Arsenal FC,Midfield,2024-05-27,player_valuations,110000000
2024-08-01,2024,3,8,Rodrygo,P412363,Brazil,110,15,#D65CFF,,412363,rodrygo,Real Madrid,Attack,2024-06-07,player_valuations,110000000
2024-08-01,2024,3,8,Aurélien Tchouaméni,P413112,France,100,16,#31D07D,,413112,aurelien-tchouameni,Real Madrid,Midfield,2024-06-07,player_valuations,100000000
2024-08-01,2024,3,8,Eduardo Camavinga,P640428,France,100,17,#77C8FF,,640428,eduardo-camavinga,Real Madrid,Midfield,2024-06-07,player_valuations,100000000
2024-08-01,2024,3,8,Harry Kane,P132098,England,100,18,#E3A445,,132098,harry-kane,Bayern Munich,Attack,2024-05-29,player_valuations,100000000
2024-08-01,2024,3,8,Victor Osimhen,P401923,Nigeria,100,19,#455AE3,,401923,victor-osimhen,SSC Napoli,Attack,2024-06-05,player_valuations,100000000
2024-08-01,2024,3,8,Gavi,P646740,Spain,90,20,#6EC6FF,,646740,gavi,FC Barcelona,Midfield,2024-06-07,player_valuations,90000000
2024-08-01,2024,3,8,Julián Alvarez,P576024,Argentina,90,21,#FFB84D,,576024,julian-alvarez,Manchester City,Attack,2024-05-27,player_valuations,90000000
2024-08-01,2024,3,8,Rafael Leão,P357164,Portugal,90,22,#E34584,,357164,rafael-leao,AC Milan,Attack,2024-06-05,player_valuations,90000000
2024-08-01,2024,3,8,Bruno Guimarães,P520624,Brazil,85,23,#FF74B8,,520624,bruno-guimaraes,Newcastle United,Midfield,2024-05-27,player_valuations,85000000
2024-08-01,2024,3,8,Cole Palmer,P568177,England,80,24,#45E372,,568177,cole-palmer,Chelsea FC,Midfield,2024-05-27,player_valuations,80000000
2024-08-01,2024,3,8,Khvicha Kvaratskhelia,P502670,Georgia,80,25,#52A7FF,,502670,khvicha-kvaratskhelia,SSC Napoli,Attack,2024-06-05,player_valuations,80000000
2024-08-01,2024,3,8,Nicolò Barella,P255942,Italy,80,26,#45E36A,,255942,nicolo-barella,Inter Milan,Midfield,2024-06-05,player_valuations,80000000
2024-08-01,2024,3,8,Pedri,P683840,Spain,80,27,#7B61FF,,683840,pedri,FC Barcelona,Midfield,2024-06-07,player_valuations,80000000
2024-08-01,2024,3,8,Rúben Dias,P258004,Portugal,80,28,#E37445,,258004,ruben-dias,Manchester City,Defender,2024-05-27,player_valuations,80000000
2024-08-01,2024,3,8,William Saliba,P495666,France,80,29,#E38145,,495666,william-saliba,Arsenal FC,Defender,2024-05-27,player_valuations,80000000
2024-08-01,2024,3,8,Xavi Simons,P566931,Netherlands,80,30,#FFB84D,,566931,xavi-simons,RB Leipzig,Midfield,2024-05-29,player_valuations,80000000
2024-08-01,2024,3,8,Alexander Isak,P349066,Sweden,75,31,#F7F7F7,,349066,alexander-isak,Newcastle United,Attack,2024-05-27,player_valuations,75000000
2024-08-01,2024,3,8,Alexis Mac Allister,P534033,Argentina,75,32,#E38145,,534033,alexis-mac-allister,Liverpool FC,Midfield,2024-05-27,player_valuations,75000000
2024-08-01,2024,3,8,Dominik Szoboszlai,P451276,Hungary,75,33,#D65CFF,,451276,dominik-szoboszlai,Liverpool FC,Midfield,2024-05-27,player_valuations,75000000
2024-08-01,2024,3,8,Enzo Fernández,P648195,Argentina,75,34,#FF5D5D,,648195,enzo-fernandez,Chelsea FC,Midfield,2024-05-27,player_valuations,75000000
2024-08-01,2024,3,8,Josko Gvardiol,P475959,Croatia,75,35,#45E36A,,475959,josko-gvardiol,Manchester City,Defender,2024-05-27,player_valuations,75000000
2024-08-01,2024,3,8,Luis Díaz,P480692,Colombia,75,36,#CB45E3,,480692,luis-diaz,Liverpool FC,Attack,2024-05-27,player_valuations,75000000
2024-08-01,2024,3,8,Moisés Caicedo,P687626,Ecuador,75,37,#CB45E3,,687626,moises-caicedo,Chelsea FC,Midfield,2024-05-27,player_valuations,75000000
2024-08-01,2024,3,8,Alessandro Bastoni,P315853,Italy,70,38,#FF74B8,,315853,alessandro-bastoni,Inter Milan,Defender,2024-06-05,player_valuations,70000000
2024-08-01,2024,3,8,Bernardo Silva,P241641,Portugal,70,39,#FFB84D,,241641,bernardo-silva,Manchester City,Midfield,2024-05-27,player_valuations,70000000
2024-08-01,2024,3,8,Bruno Fernandes,P240306,Portugal,70,40,#6EC6FF,,240306,bruno-fernandes,Manchester United,Midfield,2024-05-27,player_valuations,70000000
2024-09-01,2024,3,9,Erling Haaland,P418560,Norway,180,1,#8745E3,,418560,erling-haaland,Manchester City,Attack,2024-05-27,player_valuations,180000000
2024-09-01,2024,3,9,Jude Bellingham,P581678,England,180,2,#458FE3,,581678,jude-bellingham,Real Madrid,Midfield,2024-06-07,player_valuations,180000000
2024-09-01,2024,3,9,Kylian Mbappé,P342229,France,180,3,#E37F45,,342229,kylian-mbappe,Paris Saint-Germain,Attack,2024-06-03,player_valuations,180000000
2024-09-01,2024,3,9,Vinicius Junior,P371998,Brazil,180,4,#455AE3,,371998,vinicius-junior,Real Madrid,Attack,2024-06-07,player_valuations,180000000
2024-09-01,2024,3,9,Phil Foden,P406635,England,150,5,#77C8FF,,406635,phil-foden,Manchester City,Midfield,2024-05-27,player_valuations,150000000
2024-09-01,2024,3,9,Bukayo Saka,P433177,England,140,6,#B1E345,,433177,bukayo-saka,Arsenal FC,Attack,2024-05-27,player_valuations,140000000
2024-09-01,2024,3,9,Florian Wirtz,P598577,Germany,130,7,#2F80ED,,598577,florian-wirtz,Bayer 04 Leverkusen,Midfield,2024-05-29,player_valuations,130000000
2024-09-01,2024,3,9,Jamal Musiala,P580195,Germany,130,8,#45B1E3,,580195,jamal-musiala,Bayern Munich,Midfield,2024-07-18,player_valuations,130000000
2024-09-01,2024,3,9,Rodri,P357565,Spain,130,9,#E37445,,357565,rodri,Manchester City,Midfield,2024-07-18,player_valuations,130000000
2024-09-01,2024,3,9,Declan Rice,P357662,England,120,10,#B98CFF,,357662,declan-rice,Arsenal FC,Midfield,2024-05-27,player_valuations,120000000
2024-09-01,2024,3,9,Federico Valverde,P369081,Uruguay,120,11,#B145E3,,369081,federico-valverde,Real Madrid,Midfield,2024-06-07,player_valuations,120000000
2024-09-01,2024,3,9,Lamine Yamal,P937958,Spain,120,12,#2F80ED,,937958,lamine-yamal,FC Barcelona,Attack,2024-07-18,player_valuations,120000000
2024-09-01,2024,3,9,Lautaro Martínez,P406625,Argentina,110,13,#CB45E3,,406625,lautaro-martinez,Inter Milan,Attack,2024-06-05,player_valuations,110000000
2024-09-01,2024,3,9,Martin Ødegaard,P316264,Norway,110,14,#F7F7F7,,316264,martin-odegaard,Arsenal FC,Midfield,2024-05-27,player_valuations,110000000
2024-09-01,2024,3,9,Rodrygo,P412363,Brazil,110,15,#D65CFF,,412363,rodrygo,Real Madrid,Attack,2024-06-07,player_valuations,110000000
2024-09-01,2024,3,9,Aurélien Tchouaméni,P413112,France,100,16,#31D07D,,413112,aurelien-tchouameni,Real Madrid,Midfield,2024-06-07,player_valuations,100000000
2024-09-01,2024,3,9,Eduardo Camavinga,P640428,France,100,17,#77C8FF,,640428,eduardo-camavinga,Real Madrid,Midfield,2024-06-07,player_valuations,100000000
2024-09-01,2024,3,9,Harry Kane,P132098,England,100,18,#E3A445,,132098,harry-kane,Bayern Munich,Attack,2024-05-29,player_valuations,100000000
2024-09-01,2024,3,9,Victor Osimhen,P401923,Nigeria,100,19,#455AE3,,401923,victor-osimhen,SSC Napoli,Attack,2024-06-05,player_valuations,100000000
2024-09-01,2024,3,9,Gavi,P646740,Spain,90,20,#6EC6FF,,646740,gavi,FC Barcelona,Midfield,2024-06-07,player_valuations,90000000
2024-09-01,2024,3,9,Julián Alvarez,P576024,Argentina,90,21,#FFB84D,,576024,julian-alvarez,Manchester City,Attack,2024-05-27,player_valuations,90000000
2024-09-01,2024,3,9,Rafael Leão,P357164,Portugal,90,22,#E34584,,357164,rafael-leao,AC Milan,Attack,2024-06-05,player_valuations,90000000
2024-09-01,2024,3,9,Bruno Guimarães,P520624,Brazil,85,23,#FF74B8,,520624,bruno-guimaraes,Newcastle United,Midfield,2024-05-27,player_valuations,85000000
2024-09-01,2024,3,9,Cole Palmer,P568177,England,80,24,#45E372,,568177,cole-palmer,Chelsea FC,Midfield,2024-05-27,player_valuations,80000000
2024-09-01,2024,3,9,Khvicha Kvaratskhelia,P502670,Georgia,80,25,#52A7FF,,502670,khvicha-kvaratskhelia,SSC Napoli,Attack,2024-06-05,player_valuations,80000000
2024-09-01,2024,3,9,Nicolò Barella,P255942,Italy,80,26,#45E36A,,255942,nicolo-barella,Inter Milan,Midfield,2024-06-05,player_valuations,80000000
2024-09-01,2024,3,9,Pedri,P683840,Spain,80,27,#7B61FF,,683840,pedri,FC Barcelona,Midfield,2024-06-07,player_valuations,80000000
2024-09-01,2024,3,9,Rúben Dias,P258004,Portugal,80,28,#E37445,,258004,ruben-dias,Manchester City,Defender,2024-05-27,player_valuations,80000000
2024-09-01,2024,3,9,William Saliba,P495666,France,80,29,#E38145,,495666,william-saliba,Arsenal FC,Defender,2024-05-27,player_valuations,80000000
2024-09-01,2024,3,9,Xavi Simons,P566931,Netherlands,80,30,#FFB84D,,566931,xavi-simons,RB Leipzig,Midfield,2024-05-29,player_valuations,80000000
2024-09-01,2024,3,9,Alexander Isak,P349066,Sweden,75,31,#F7F7F7,,349066,alexander-isak,Newcastle United,Attack,2024-05-27,player_valuations,75000000
2024-09-01,2024,3,9,Alexis Mac Allister,P534033,Argentina,75,32,#E38145,,534033,alexis-mac-allister,Liverpool FC,Midfield,2024-05-27,player_valuations,75000000
2024-09-01,2024,3,9,Dominik Szoboszlai,P451276,Hungary,75,33,#D65CFF,,451276,dominik-szoboszlai,Liverpool FC,Midfield,2024-05-27,player_valuations,75000000
2024-09-01,2024,3,9,Enzo Fernández,P648195,Argentina,75,34,#FF5D5D,,648195,enzo-fernandez,Chelsea FC,Midfield,2024-05-27,player_valuations,75000000
2024-09-01,2024,3,9,Josko Gvardiol,P475959,Croatia,75,35,#45E36A,,475959,josko-gvardiol,Manchester City,Defender,2024-05-27,player_valuations,75000000
2024-09-01,2024,3,9,Luis Díaz,P480692,Colombia,75,36,#CB45E3,,480692,luis-diaz,Liverpool FC,Attack,2024-05-27,player_valuations,75000000
2024-09-01,2024,3,9,Moisés Caicedo,P687626,Ecuador,75,37,#CB45E3,,687626,moises-caicedo,Chelsea FC,Midfield,2024-05-27,player_valuations,75000000
2024-09-01,2024,3,9,Alessandro Bastoni,P315853,Italy,70,38,#FF74B8,,315853,alessandro-bastoni,Inter Milan,Defender,2024-06-05,player_valuations,70000000
2024-09-01,2024,3,9,Bernardo Silva,P241641,Portugal,70,39,#FFB84D,,241641,bernardo-silva,Manchester City,Midfield,2024-05-27,player_valuations,70000000
2024-09-01,2024,3,9,Bruno Fernandes,P240306,Portugal,70,40,#6EC6FF,,240306,bruno-fernandes,Manchester United,Midfield,2024-05-27,player_valuations,70000000
2024-10-01,2024,4,10,Erling Haaland,P418560,Norway,200,1,#8745E3,,418560,erling-haaland,Manchester City,Attack,2024-10-01,player_valuations,200000000
2024-10-01,2024,4,10,Jude Bellingham,P581678,England,180,2,#458FE3,,581678,jude-bellingham,Real Madrid,Midfield,2024-06-07,player_valuations,180000000
2024-10-01,2024,4,10,Kylian Mbappé,P342229,France,180,3,#E37F45,,342229,kylian-mbappe,Paris Saint-Germain,Attack,2024-06-03,player_valuations,180000000
2024-10-01,2024,4,10,Vinicius Junior,P371998,Brazil,180,4,#455AE3,,371998,vinicius-junior,Real Madrid,Attack,2024-06-07,player_valuations,180000000
2024-10-01,2024,4,10,Phil Foden,P406635,England,150,5,#77C8FF,,406635,phil-foden,Manchester City,Midfield,2024-05-27,player_valuations,150000000
2024-10-01,2024,4,10,Bukayo Saka,P433177,England,140,6,#B1E345,,433177,bukayo-saka,Arsenal FC,Attack,2024-05-27,player_valuations,140000000
2024-10-01,2024,4,10,Federico Valverde,P369081,Uruguay,130,7,#B145E3,,369081,federico-valverde,Real Madrid,Midfield,2024-10-11,player_valuations,130000000
2024-10-01,2024,4,10,Florian Wirtz,P598577,Germany,130,8,#2F80ED,,598577,florian-wirtz,Bayer 04 Leverkusen,Midfield,2024-05-29,player_valuations,130000000
2024-10-01,2024,4,10,Jamal Musiala,P580195,Germany,130,9,#45B1E3,,580195,jamal-musiala,Bayern Munich,Midfield,2024-07-18,player_valuations,130000000
2024-10-01,2024,4,10,Rodri,P357565,Spain,130,10,#E37445,,357565,rodri,Manchester City,Midfield,2024-07-18,player_valuations,130000000
2024-10-01,2024,4,10,Declan Rice,P357662,England,120,11,#B98CFF,,357662,declan-rice,Arsenal FC,Midfield,2024-05-27,player_valuations,120000000
2024-10-01,2024,4,10,Lamine Yamal,P937958,Spain,120,12,#2F80ED,,937958,lamine-yamal,FC Barcelona,Attack,2024-07-18,player_valuations,120000000
2024-10-01,2024,4,10,Lautaro Martínez,P406625,Argentina,110,13,#CB45E3,,406625,lautaro-martinez,Inter Milan,Attack,2024-06-05,player_valuations,110000000
2024-10-01,2024,4,10,Martin Ødegaard,P316264,Norway,110,14,#F7F7F7,,316264,martin-odegaard,Arsenal FC,Midfield,2024-05-27,player_valuations,110000000
2024-10-01,2024,4,10,Rodrygo,P412363,Brazil,110,15,#D65CFF,,412363,rodrygo,Real Madrid,Attack,2024-06-07,player_valuations,110000000
2024-10-01,2024,4,10,Aurélien Tchouaméni,P413112,France,100,16,#31D07D,,413112,aurelien-tchouameni,Real Madrid,Midfield,2024-06-07,player_valuations,100000000
2024-10-01,2024,4,10,Eduardo Camavinga,P640428,France,100,17,#77C8FF,,640428,eduardo-camavinga,Real Madrid,Midfield,2024-06-07,player_valuations,100000000
2024-10-01,2024,4,10,Harry Kane,P132098,England,100,18,#E3A445,,132098,harry-kane,Bayern Munich,Attack,2024-05-29,player_valuations,100000000
2024-10-01,2024,4,10,Cole Palmer,P568177,England,90,19,#45E372,,568177,cole-palmer,Chelsea FC,Midfield,2024-10-01,player_valuations,90000000
2024-10-01,2024,4,10,Gavi,P646740,Spain,90,20,#6EC6FF,,646740,gavi,FC Barcelona,Midfield,2024-06-07,player_valuations,90000000
2024-10-01,2024,4,10,Rafael Leão,P357164,Portugal,90,21,#E34584,,357164,rafael-leao,AC Milan,Attack,2024-06-05,player_valuations,90000000
2024-10-01,2024,4,10,Bruno Guimarães,P520624,Brazil,85,22,#FF74B8,,520624,bruno-guimaraes,Newcastle United,Midfield,2024-05-27,player_valuations,85000000
2024-10-01,2024,4,10,Khvicha Kvaratskhelia,P502670,Georgia,80,23,#52A7FF,,502670,khvicha-kvaratskhelia,SSC Napoli,Attack,2024-06-05,player_valuations,80000000
2024-10-01,2024,4,10,Luis Díaz,P480692,Colombia,80,24,#CB45E3,,480692,luis-diaz,Liverpool FC,Attack,2024-10-01,player_valuations,80000000
2024-10-01,2024,4,10,Nicolò Barella,P255942,Italy,80,25,#45E36A,,255942,nicolo-barella,Inter Milan,Midfield,2024-06-05,player_valuations,80000000
2024-10-01,2024,4,10,Pedri,P683840,Spain,80,26,#7B61FF,,683840,pedri,FC Barcelona,Midfield,2024-06-07,player_valuations,80000000
2024-10-01,2024,4,10,Rúben Dias,P258004,Portugal,80,27,#E37445,,258004,ruben-dias,Manchester City,Defender,2024-05-27,player_valuations,80000000
2024-10-01,2024,4,10,William Saliba,P495666,France,80,28,#E38145,,495666,william-saliba,Arsenal FC,Defender,2024-05-27,player_valuations,80000000
2024-10-01,2024,4,10,Xavi Simons,P566931,Netherlands,80,29,#FFB84D,,566931,xavi-simons,RB Leipzig,Midfield,2024-05-29,player_valuations,80000000
2024-10-01,2024,4,10,Alexander Isak,P349066,Sweden,75,30,#F7F7F7,,349066,alexander-isak,Newcastle United,Attack,2024-05-27,player_valuations,75000000
2024-10-01,2024,4,10,Alexis Mac Allister,P534033,Argentina,75,31,#E38145,,534033,alexis-mac-allister,Liverpool FC,Midfield,2024-05-27,player_valuations,75000000
2024-10-01,2024,4,10,Dominik Szoboszlai,P451276,Hungary,75,32,#D65CFF,,451276,dominik-szoboszlai,Liverpool FC,Midfield,2024-05-27,player_valuations,75000000
2024-10-01,2024,4,10,Enzo Fernández,P648195,Argentina,75,33,#FF5D5D,,648195,enzo-fernandez,Chelsea FC,Midfield,2024-05-27,player_valuations,75000000
2024-10-01,2024,4,10,Gabriel,P435338,Brazil,75,34,#45E3AE,,435338,gabriel,Arsenal FC,Defender,2024-10-01,player_valuations,75000000
2024-10-01,2024,4,10,Josko Gvardiol,P475959,Croatia,75,35,#45E36A,,475959,josko-gvardiol,Manchester City,Defender,2024-05-27,player_valuations,75000000
2024-10-01,2024,4,10,Julián Alvarez,P576024,Argentina,75,36,#FFB84D,,576024,julian-alvarez,Atlético de Madrid,Attack,2024-10-11,player_valuations,75000000
2024-10-01,2024,4,10,Kai Havertz,P309400,Germany,75,37,#45B1E3,,309400,kai-havertz,Arsenal FC,Attack,2024-10-01,player_valuations,75000000
2024-10-01,2024,4,10,Moisés Caicedo,P687626,Ecuador,75,38,#CB45E3,,687626,moises-caicedo,Chelsea FC,Midfield,2024-05-27,player_valuations,75000000
2024-10-01,2024,4,10,Victor Osimhen,P401923,Nigeria,75,39,#455AE3,,401923,victor-osimhen,Galatasaray,Attack,2024-10-04,player_valuations,75000000
2024-10-01,2024,4,10,Alessandro Bastoni,P315853,Italy,70,40,#FF74B8,,315853,alessandro-bastoni,Inter Milan,Defender,2024-06-05,player_valuations,70000000
2024-11-01,2024,4,11,Erling Haaland,P418560,Norway,200,1,#8745E3,,418560,erling-haaland,Manchester City,Attack,2024-10-01,player_valuations,200000000
2024-11-01,2024,4,11,Jude Bellingham,P581678,England,180,2,#458FE3,,581678,jude-bellingham,Real Madrid,Midfield,2024-06-07,player_valuations,180000000
2024-11-01,2024,4,11,Kylian Mbappé,P342229,France,180,3,#E37F45,,342229,kylian-mbappe,Paris Saint-Germain,Attack,2024-06-03,player_valuations,180000000
2024-11-01,2024,4,11,Vinicius Junior,P371998,Brazil,180,4,#455AE3,,371998,vinicius-junior,Real Madrid,Attack,2024-06-07,player_valuations,180000000
2024-11-01,2024,4,11,Phil Foden,P406635,England,150,5,#77C8FF,,406635,phil-foden,Manchester City,Midfield,2024-05-27,player_valuations,150000000
2024-11-01,2024,4,11,Bukayo Saka,P433177,England,140,6,#B1E345,,433177,bukayo-saka,Arsenal FC,Attack,2024-05-27,player_valuations,140000000
2024-11-01,2024,4,11,Federico Valverde,P369081,Uruguay,130,7,#B145E3,,369081,federico-valverde,Real Madrid,Midfield,2024-10-11,player_valuations,130000000
2024-11-01,2024,4,11,Florian Wirtz,P598577,Germany,130,8,#2F80ED,,598577,florian-wirtz,Bayer 04 Leverkusen,Midfield,2024-05-29,player_valuations,130000000
