year,name,code,iso2,region,income_group,value_usd,value_million_usd,value_trillion_usd,rank,color,source,indicator,source_url
2016,Canada,CAN,CA,North America,High income,1993522735729.70,1993522.74,1.993523,6,#38BDF8,World Bank WDI via World Federation of Exchanges,CM.MKT.LCAP.CD,https://data.worldbank.org/indicator/CM.MKT.LCAP.CD
2016,India,IND,IN,South Asia,Lower middle income,1746297399289.67,1746297.40,1.746297,7,#EF4444,World Bank WDI via World Federation of Exchanges,CM.MKT.LCAP.CD,https://data.worldbank.org/indicator/CM.MKT.LCAP.CD
2016,Germany,DEU,DE,Europe & Central Asia,High income,1716041505061.04,1716041.51,1.716042,8,#F43F5E,World Bank WDI via World Federation of Exchanges,CM.MKT.LCAP.CD,https://data.worldbank.org/indicator/CM.MKT.LCAP.CD
2016,Switzerland,CHE,CH,Europe & Central Asia,High income,1403355611192.93,1403355.61,1.403356,9,#38BDF8,World Bank WDI via World Federation of Exchanges,CM.MKT.LCAP.CD,https://data.worldbank.org/indicator/CM.MKT.LCAP.CD
2016,Australia,AUS,AU,East Asia & Pacific,High income,1268493506774.29,1268493.51,1.268494,10,#EF4444,World Bank WDI via World Federation of Exchanges,CM.MKT.LCAP.CD,https://data.worldbank.org/indicator/CM.MKT.LCAP.CD
2016,"Korea, Rep.",KOR,KR,East Asia & Pacific,High income,1254541184535.23,1254541.18,1.254541,11,#94A3B8,World Bank WDI via World Federation of Exchanges,CM.MKT.LCAP.CD,https://data.worldbank.org/indicator/CM.MKT.LCAP.CD
2016,South Africa,ZAF,ZA,Sub-Saharan Africa,Upper middle income,951320328603.54,951320.33,0.951320,12,#EF4444,World Bank WDI via World Federation of Exchanges,CM.MKT.LCAP.CD,https://data.worldbank.org/indicator/CM.MKT.LCAP.CD
2016,Netherlands,NLD,NL,Europe & Central Asia,High income,805724439486.29,805724.44,0.805724,13,#2DD4BF,World Bank WDI via World Federation of Exchanges,CM.MKT.LCAP.CD,https://data.worldbank.org/indicator/CM.MKT.LCAP.CD
2016,Brazil,BRA,BR,Latin America & Caribbean,Upper middle income,758558918034.70,758558.92,0.758559,14,#F97316,World Bank WDI via World Federation of Exchanges,CM.MKT.LCAP.CD,https://data.worldbank.org/indicator/CM.MKT.LCAP.CD
2016,Spain,ESP,ES,Europe & Central Asia,High income,704551326648.43,704551.33,0.704551,15,#22C55E,World Bank WDI via World Federation of Exchanges,CM.MKT.LCAP.CD,https://data.worldbank.org/indicator/CM.MKT.LCAP.CD
2016,Singapore,SGP,SG,East Asia & Pacific,High income,640427546856.63,640427.55,0.640428,16,#14B8A6,World Bank WDI via World Federation of Exchanges,CM.MKT.LCAP.CD,https://data.worldbank.org/indicator/CM.MKT.LCAP.CD
2016,Russian Federation,RUS,RU,Europe & Central Asia,High income,622051532644.56,622051.53,0.622052,17,#38BDF8,World Bank WDI via World Federation of Exchanges,CM.MKT.LCAP.CD,https://data.worldbank.org/indicator/CM.MKT.LCAP.CD
2016,Saudi Arabia,SAU,SA,"Middle East, North Africa, Afghanistan & Pakistan",High income,448831069541.55,448831.07,0.448831,18,#818CF8,World Bank WDI via World Federation of Exchanges,CM.MKT.LCAP.CD,https://data.worldbank.org/indicator/CM.MKT.LCAP.CD
2016,Thailand,THA,TH,East Asia & Pacific,Upper middle income,432956179450.80,432956.18,0.432956,19,#F59E0B,World Bank WDI via World Federation of Exchanges,CM.MKT.LCAP.CD,https://data.worldbank.org/indicator/CM.MKT.LCAP.CD
2016,Indonesia,IDN,ID,East Asia & Pacific,Upper middle income,425767769935.99,425767.77,0.425768,20,#A78BFA,World Bank WDI via World Federation of Exchanges,CM.MKT.LCAP.CD,https://data.worldbank.org/indicator/CM.MKT.LCAP.CD
2016,Belgium,BEL,BE,Europe & Central Asia,High income,378144283250.56,378144.28,0.378144,21,#84CC16,World Bank WDI via World Federation of Exchanges,CM.MKT.LCAP.CD,https://data.worldbank.org/indicator/CM.MKT.LCAP.CD
2016,Malaysia,MYS,MY,East Asia & Pacific,Upper middle income,359788303780.53,359788.30,0.359788,22,#818CF8,World Bank WDI via World Federation of Exchanges,CM.MKT.LCAP.CD,https://data.worldbank.org/indicator/CM.MKT.LCAP.CD
2016,Mexico,MEX,MX,Latin America & Caribbean,Upper middle income,350809553623.58,350809.55,0.350810,23,#38BDF8,World Bank WDI via World Federation of Exchanges,CM.MKT.LCAP.CD,https://data.worldbank.org/indicator/CM.MKT.LCAP.CD
2016,Philippines,PHL,PH,East Asia & Pacific,Lower middle income,239738046230.45,239738.05,0.239738,24,#F43F5E,World Bank WDI via World Federation of Exchanges,CM.MKT.LCAP.CD,https://data.worldbank.org/indicator/CM.MKT.LCAP.CD
2016,Norway,NOR,NO,Europe & Central Asia,High income,231257192555.23,231257.19,0.231257,25,#F97316,World Bank WDI via World Federation of Exchanges,CM.MKT.LCAP.CD,https://data.worldbank.org/indicator/CM.MKT.LCAP.CD
2016,Israel,ISR,IL,"Middle East, North Africa, Afghanistan & Pakistan",High income,213983608690.00,213983.61,0.213984,26,#FB7185,World Bank WDI via World Federation of Exchanges,CM.MKT.LCAP.CD,https://data.worldbank.org/indicator/CM.MKT.LCAP.CD
2016,United Arab Emirates,ARE,AE,"Middle East, North Africa, Afghanistan & Pakistan",High income,213212763813.62,213212.76,0.213213,27,#F43F5E,World Bank WDI via World Federation of Exchanges,CM.MKT.LCAP.CD,https://data.worldbank.org/indicator/CM.MKT.LCAP.CD
2016,Chile,CHL,CL,Latin America & Caribbean,High income,212479793765.00,212479.79,0.212480,28,#818CF8,World Bank WDI via World Federation of Exchanges,CM.MKT.LCAP.CD,https://data.worldbank.org/indicator/CM.MKT.LCAP.CD
2016,Turkiye,TUR,TR,Europe & Central Asia,Upper middle income,171764937097.97,171764.94,0.171765,29,#F97316,World Bank WDI via World Federation of Exchanges,CM.MKT.LCAP.CD,https://data.worldbank.org/indicator/CM.MKT.LCAP.CD
2016,Qatar,QAT,QA,"Middle East, North Africa, Afghanistan & Pakistan",High income,154823888553.06,154823.89,0.154824,30,#F43F5E,World Bank WDI via World Federation of Exchanges,CM.MKT.LCAP.CD,https://data.worldbank.org/indicator/CM.MKT.LCAP.CD
2016,Poland,POL,PL,Europe & Central Asia,High income,138691082497.67,138691.08,0.138691,31,#F59E0B,World Bank WDI via World Federation of Exchanges,CM.MKT.LCAP.CD,https://data.worldbank.org/indicator/CM.MKT.LCAP.CD
2016,Austria,AUT,AT,Europe & Central Asia,High income,120976729936.55,120976.73,0.120977,32,#38BDF8,World Bank WDI via World Federation of Exchanges,CM.MKT.LCAP.CD,https://data.worldbank.org/indicator/CM.MKT.LCAP.CD
2016,Ireland,IRL,IE,Europe & Central Asia,High income,119828586645.00,119828.59,0.119829,33,#A78BFA,World Bank WDI via World Federation of Exchanges,CM.MKT.LCAP.CD,https://data.worldbank.org/indicator/CM.MKT.LCAP.CD
2016,Colombia,COL,CO,Latin America & Caribbean,Upper middle income,103818618591.61,103818.62,0.103819,34,#38BDF8,World Bank WDI via World Federation of Exchanges,CM.MKT.LCAP.CD,https://data.worldbank.org/indicator/CM.MKT.LCAP.CD
2016,"Iran, Islamic Rep.",IRN,IR,"Middle East, North Africa, Afghanistan & Pakistan",Upper middle income,101008000000,101008.00,0.101008,35,#FACC15,World Bank WDI via World Federation of Exchanges,CM.MKT.LCAP.CD,https://data.worldbank.org/indicator/CM.MKT.LCAP.CD
2016,Peru,PER,PE,Latin America & Caribbean,Upper middle income,81088973557.18,81088.97,0.081089,36,#F59E0B,World Bank WDI via World Federation of Exchanges,CM.MKT.LCAP.CD,https://data.worldbank.org/indicator/CM.MKT.LCAP.CD
2016,New Zealand,NZL,NZ,East Asia & Pacific,High income,80048458701.55,80048.46,0.080048,37,#38BDF8,World Bank WDI via World Federation of Exchanges,CM.MKT.LCAP.CD,https://data.worldbank.org/indicator/CM.MKT.LCAP.CD
2016,Viet Nam,VNM,VN,East Asia & Pacific,Lower middle income,73222197644.72,73222.20,0.073222,38,#FACC15,World Bank WDI via World Federation of Exchanges,CM.MKT.LCAP.CD,https://data.worldbank.org/indicator/CM.MKT.LCAP.CD
2016,Bangladesh,BGD,BD,South Asia,Lower middle income,70419424536.45,70419.42,0.070419,39,#EF4444,World Bank WDI via World Federation of Exchanges,CM.MKT.LCAP.CD,https://data.worldbank.org/indicator/CM.MKT.LCAP.CD
2016,Argentina,ARG,AR,Latin America & Caribbean,Upper middle income,63601116144.46,63601.12,0.063601,40,#2DD4BF,World Bank WDI via World Federation of Exchanges,CM.MKT.LCAP.CD,https://data.worldbank.org/indicator/CM.MKT.LCAP.CD
2016,Luxembourg,LUX,LU,Europe & Central Asia,High income,60910166392.84,60910.17,0.060910,41,#EF4444,World Bank WDI via World Federation of Exchanges,CM.MKT.LCAP.CD,https://data.worldbank.org/indicator/CM.MKT.LCAP.CD
2016,Morocco,MAR,MA,"Middle East, North Africa, Afghanistan & Pakistan",Lower middle income,57579718867.55,57579.72,0.057580,42,#94A3B8,World Bank WDI via World Federation of Exchanges,CM.MKT.LCAP.CD,https://data.worldbank.org/indicator/CM.MKT.LCAP.CD
2016,Portugal,PRT,PT,Europe & Central Asia,High income,57255223904.95,57255.22,0.057255,43,#22C55E,World Bank WDI via World Federation of Exchanges,CM.MKT.LCAP.CD,https://data.worldbank.org/indicator/CM.MKT.LCAP.CD
2016,Kazakhstan,KAZ,KZ,Europe & Central Asia,Upper middle income,40161214776.86,40161.21,0.040161,44,#F43F5E,World Bank WDI via World Federation of Exchanges,CM.MKT.LCAP.CD,https://data.worldbank.org/indicator/CM.MKT.LCAP.CD
2016,Greece,GRC,GR,Europe & Central Asia,High income,37163048981.11,37163.05,0.037163,45,#FB7185,World Bank WDI via World Federation of Exchanges,CM.MKT.LCAP.CD,https://data.worldbank.org/indicator/CM.MKT.LCAP.CD
2016,"Egypt, Arab Rep.",EGY,EG,"Middle East, North Africa, Afghanistan & Pakistan",Lower middle income,33323010781.21,33323.01,0.033323,46,#818CF8,World Bank WDI via World Federation of Exchanges,CM.MKT.LCAP.CD,https://data.worldbank.org/indicator/CM.MKT.LCAP.CD
2016,Nigeria,NGA,NG,Sub-Saharan Africa,Lower middle income,29792434000.26,29792.43,0.029792,47,#FB7185,World Bank WDI via World Federation of Exchanges,CM.MKT.LCAP.CD,https://data.worldbank.org/indicator/CM.MKT.LCAP.CD
2016,Jordan,JOR,JO,"Middle East, North Africa, Afghanistan & Pakistan",Lower middle income,24573951247.17,24573.95,0.024574,48,#F59E0B,World Bank WDI via World Federation of Exchanges,CM.MKT.LCAP.CD,https://data.worldbank.org/indicator/CM.MKT.LCAP.CD
2016,Oman,OMN,OM,"Middle East, North Africa, Afghanistan & Pakistan",High income,23285264254.10,23285.26,0.023285,49,#38BDF8,World Bank WDI via World Federation of Exchanges,CM.MKT.LCAP.CD,https://data.worldbank.org/indicator/CM.MKT.LCAP.CD
2016,Hungary,HUN,HU,Europe & Central Asia,High income,22553356583.76,22553.36,0.022553,50,#F97316,World Bank WDI via World Federation of Exchanges,CM.MKT.LCAP.CD,https://data.worldbank.org/indicator/CM.MKT.LCAP.CD
2016,Croatia,HRV,HR,Europe & Central Asia,High income,20180810000,20180.81,0.020181,51,#14B8A6,World Bank WDI via World Federation of Exchanges,CM.MKT.LCAP.CD,https://data.worldbank.org/indicator/CM.MKT.LCAP.CD
2016,Bahrain,BHR,BH,"Middle East, North Africa, Afghanistan & Pakistan",High income,19394198865.46,19394.20,0.019394,52,#14B8A6,World Bank WDI via World Federation of Exchanges,CM.MKT.LCAP.CD,https://data.worldbank.org/indicator/CM.MKT.LCAP.CD
2016,Sri Lanka,LKA,LK,South Asia,Lower middle income,18678773846.78,18678.77,0.018679,53,#22C55E,World Bank WDI via World Federation of Exchanges,CM.MKT.LCAP.CD,https://data.worldbank.org/indicator/CM.MKT.LCAP.CD
2016,Romania,ROU,RO,Europe & Central Asia,High income,18072690000,18072.69,0.018073,54,#FB7185,World Bank WDI via World Federation of Exchanges,CM.MKT.LCAP.CD,https://data.worldbank.org/indicator/CM.MKT.LCAP.CD
2016,Panama,PAN,PA,Latin America & Caribbean,High income,13563970000,13563.97,0.013564,55,#F59E0B,World Bank WDI via World Federation of Exchanges,CM.MKT.LCAP.CD,https://data.worldbank.org/indicator/CM.MKT.LCAP.CD
2016,Cote d'Ivoire,CIV,CI,Sub-Saharan Africa,Lower middle income,12363659088.72,12363.66,0.012364,56,#38BDF8,World Bank WDI via World Federation of Exchanges,CM.MKT.LCAP.CD,https://data.worldbank.org/indicator/CM.MKT.LCAP.CD
2016,Lebanon,LBN,LB,"Middle East, North Africa, Afghanistan & Pakistan",Lower middle income,12122530000,12122.53,0.012123,57,#FB7185,World Bank WDI via World Federation of Exchanges,CM.MKT.LCAP.CD,https://data.worldbank.org/indicator/CM.MKT.LCAP.CD
2016,Tunisia,TUN,TN,"Middle East, North Africa, Afghanistan & Pakistan",Lower middle income,8450200000,8450.20,0.008450,58,#F59E0B,World Bank WDI via World Federation of Exchanges,CM.MKT.LCAP.CD,https://data.worldbank.org/indicator/CM.MKT.LCAP.CD
2016,Mauritius,MUS,MU,Sub-Saharan Africa,Upper middle income,7568297308.97,7568.30,0.007568,59,#E879F9,World Bank WDI via World Federation of Exchanges,CM.MKT.LCAP.CD,https://data.worldbank.org/indicator/CM.MKT.LCAP.CD
2016,Jamaica,JAM,JM,Latin America & Caribbean,Upper middle income,6469030000,6469.03,0.006469,60,#2DD4BF,World Bank WDI via World Federation of Exchanges,CM.MKT.LCAP.CD,https://data.worldbank.org/indicator/CM.MKT.LCAP.CD
2016,Slovenia,SVN,SI,Europe & Central Asia,High income,5262429994.28,5262.43,0.005262,61,#E879F9,World Bank WDI via World Federation of Exchanges,CM.MKT.LCAP.CD,https://data.worldbank.org/indicator/CM.MKT.LCAP.CD
2016,Ukraine,UKR,UA,Europe & Central Asia,Upper middle income,4453290000,4453.29,0.004453,62,#14B8A6,World Bank WDI via World Federation of Exchanges,CM.MKT.LCAP.CD,https://data.worldbank.org/indicator/CM.MKT.LCAP.CD
2016,Malta,MLT,MT,"Middle East, North Africa, Afghanistan & Pakistan",High income,4433149738.82,4433.15,0.004433,63,#FACC15,World Bank WDI via World Federation of Exchanges,CM.MKT.LCAP.CD,https://data.worldbank.org/indicator/CM.MKT.LCAP.CD
2016,West Bank and Gaza,PSE,PS,"Middle East, North Africa, Afghanistan & Pakistan",Lower middle income,3390120000,3390.12,0.003390,64,#22C55E,World Bank WDI via World Federation of Exchanges,CM.MKT.LCAP.CD,https://data.worldbank.org/indicator/CM.MKT.LCAP.CD
2016,Barbados,BRB,BB,Latin America & Caribbean,High income,3096520000,3096.52,0.003097,65,#22C55E,World Bank WDI via World Federation of Exchanges,CM.MKT.LCAP.CD,https://data.worldbank.org/indicator/CM.MKT.LCAP.CD
2016,Costa Rica,CRI,CR,Latin America & Caribbean,High income,2917800000,2917.80,0.002918,66,#60A5FA,World Bank WDI via World Federation of Exchanges,CM.MKT.LCAP.CD,https://data.worldbank.org/indicator/CM.MKT.LCAP.CD
2016,Bermuda,BMU,BM,North America,High income,2521628651.46,2521.63,0.002522,67,#60A5FA,World Bank WDI via World Federation of Exchanges,CM.MKT.LCAP.CD,https://data.worldbank.org/indicator/CM.MKT.LCAP.CD
2016,Cyprus,CYP,CY,Europe & Central Asia,High income,2511333005.65,2511.33,0.002511,68,#60A5FA,World Bank WDI via World Federation of Exchanges,CM.MKT.LCAP.CD,https://data.worldbank.org/indicator/CM.MKT.LCAP.CD
2016,Namibia,NAM,NA,Sub-Saharan Africa,Lower middle income,2336939067.47,2336.94,0.002337,69,#60A5FA,World Bank WDI via World Federation of Exchanges,CM.MKT.LCAP.CD,https://data.worldbank.org/indicator/CM.MKT.LCAP.CD
2016,Papua New Guinea,PNG,PG,East Asia & Pacific,Lower middle income,1643140000,1643.14,0.001643,70,#84CC16,World Bank WDI via World Federation of Exchanges,CM.MKT.LCAP.CD,https://data.worldbank.org/indicator/CM.MKT.LCAP.CD
2016,Belarus,BLR,BY,Europe & Central Asia,Upper middle income,1238750000,1238.75,0.001239,71,#FB7185,World Bank WDI via World Federation of Exchanges,CM.MKT.LCAP.CD,https://data.worldbank.org/indicator/CM.MKT.LCAP.CD
2016,Algeria,DZA,DZ,"Middle East, North Africa, Afghanistan & Pakistan",Upper middle income,414179630.93,414.18,0.000414,72,#E879F9,World Bank WDI via World Federation of Exchanges,CM.MKT.LCAP.CD,https://data.worldbank.org/indicator/CM.MKT.LCAP.CD
2017,United States,USA,US,North America,High income,32120702650000,32120702.65,32.120703,1,#A78BFA,World Bank WDI via World Federation of Exchanges,CM.MKT.LCAP.CD,https://data.worldbank.org/indicator/CM.MKT.LCAP.CD
2017,China,CHN,CN,East Asia & Pacific,Upper middle income,8711267220000,8711267.22,8.711267,2,#84CC16,World Bank WDI via World Federation of Exchanges,CM.MKT.LCAP.CD,https://data.worldbank.org/indicator/CM.MKT.LCAP.CD
2017,Japan,JPN,JP,East Asia & Pacific,High income,6222825210000,6222825.21,6.222825,3,#FB7185,World Bank WDI via World Federation of Exchanges,CM.MKT.LCAP.CD,https://data.worldbank.org/indicator/CM.MKT.LCAP.CD
2017,"Hong Kong SAR, China",HKG,HK,East Asia & Pacific,High income,4350514610000,4350514.61,4.350515,4,#F43F5E,World Bank WDI via World Federation of Exchanges,CM.MKT.LCAP.CD,https://data.worldbank.org/indicator/CM.MKT.LCAP.CD
2017,France,FRA,FR,Europe & Central Asia,High income,2749314584104.38,2749314.58,2.749315,5,#FACC15,World Bank WDI via World Federation of Exchanges,CM.MKT.LCAP.CD,https://data.worldbank.org/indicator/CM.MKT.LCAP.CD
2017,India,IND,IN,South Asia,Lower middle income,2555988798537.81,2555988.80,2.555989,6,#EF4444,World Bank WDI via World Federation of Exchanges,CM.MKT.LCAP.CD,https://data.worldbank.org/indicator/CM.MKT.LCAP.CD
2017,Canada,CAN,CA,North America,High income,2367059920000,2367059.92,2.367060,7,#38BDF8,World Bank WDI via World Federation of Exchanges,CM.MKT.LCAP.CD,https://data.worldbank.org/indicator/CM.MKT.LCAP.CD
2017,Germany,DEU,DE,Europe & Central Asia,High income,2262222570000,2262222.57,2.262223,8,#F43F5E,World Bank WDI via World Federation of Exchanges,CM.MKT.LCAP.CD,https://data.worldbank.org/indicator/CM.MKT.LCAP.CD
2017,"Korea, Rep.",KOR,KR,East Asia & Pacific,High income,1771767930000,1771767.93,1.771768,9,#94A3B8,World Bank WDI via World Federation of Exchanges,CM.MKT.LCAP.CD,https://data.worldbank.org/indicator/CM.MKT.LCAP.CD
2017,Switzerland,CHE,CH,Europe & Central Asia,High income,1686497070000,1686497.07,1.686497,10,#38BDF8,World Bank WDI via World Federation of Exchanges,CM.MKT.LCAP.CD,https://data.worldbank.org/indicator/CM.MKT.LCAP.CD
2017,Australia,AUS,AU,East Asia & Pacific,High income,1508462800000,1508462.80,1.508463,11,#EF4444,World Bank WDI via World Federation of Exchanges,CM.MKT.LCAP.CD,https://data.worldbank.org/indicator/CM.MKT.LCAP.CD
2017,South Africa,ZAF,ZA,Sub-Saharan Africa,Upper middle income,1230977190000,1230977.19,1.230977,12,#EF4444,World Bank WDI via World Federation of Exchanges,CM.MKT.LCAP.CD,https://data.worldbank.org/indicator/CM.MKT.LCAP.CD
2017,Netherlands,NLD,NL,Europe & Central Asia,High income,1100105440292.49,1100105.44,1.100105,13,#2DD4BF,World Bank WDI via World Federation of Exchanges,CM.MKT.LCAP.CD,https://data.worldbank.org/indicator/CM.MKT.LCAP.CD
2017,Brazil,BRA,BR,Latin America & Caribbean,Upper middle income,954715100000,954715.10,0.954715,14,#F97316,World Bank WDI via World Federation of Exchanges,CM.MKT.LCAP.CD,https://data.worldbank.org/indicator/CM.MKT.LCAP.CD
2017,Spain,ESP,ES,Europe & Central Asia,High income,888837580000,888837.58,0.888838,15,#22C55E,World Bank WDI via World Federation of Exchanges,CM.MKT.LCAP.CD,https://data.worldbank.org/indicator/CM.MKT.LCAP.CD
2017,Singapore,SGP,SG,East Asia & Pacific,High income,787255330000,787255.33,0.787255,16,#14B8A6,World Bank WDI via World Federation of Exchanges,CM.MKT.LCAP.CD,https://data.worldbank.org/indicator/CM.MKT.LCAP.CD
2017,Russian Federation,RUS,RU,Europe & Central Asia,High income,623424900000,623424.90,0.623425,17,#38BDF8,World Bank WDI via World Federation of Exchanges,CM.MKT.LCAP.CD,https://data.worldbank.org/indicator/CM.MKT.LCAP.CD
2017,Thailand,THA,TH,East Asia & Pacific,Upper middle income,548795410000,548795.41,0.548795,18,#F59E0B,World Bank WDI via World Federation of Exchanges,CM.MKT.LCAP.CD,https://data.worldbank.org/indicator/CM.MKT.LCAP.CD
2017,Indonesia,IDN,ID,East Asia & Pacific,Upper middle income,520686680000,520686.68,0.520687,19,#A78BFA,World Bank WDI via World Federation of Exchanges,CM.MKT.LCAP.CD,https://data.worldbank.org/indicator/CM.MKT.LCAP.CD
2017,Malaysia,MYS,MY,East Asia & Pacific,Upper middle income,455772490000,455772.49,0.455772,20,#818CF8,World Bank WDI via World Federation of Exchanges,CM.MKT.LCAP.CD,https://data.worldbank.org/indicator/CM.MKT.LCAP.CD
2017,Saudi Arabia,SAU,SA,"Middle East, North Africa, Afghanistan & Pakistan",High income,451378840000,451378.84,0.451379,21,#818CF8,World Bank WDI via World Federation of Exchanges,CM.MKT.LCAP.CD,https://data.worldbank.org/indicator/CM.MKT.LCAP.CD
2017,Belgium,BEL,BE,Europe & Central Asia,High income,437793522325.46,437793.52,0.437794,22,#84CC16,World Bank WDI via World Federation of Exchanges,CM.MKT.LCAP.CD,https://data.worldbank.org/indicator/CM.MKT.LCAP.CD
2017,Mexico,MEX,MX,Latin America & Caribbean,Upper middle income,417020520000,417020.52,0.417021,23,#38BDF8,World Bank WDI via World Federation of Exchanges,CM.MKT.LCAP.CD,https://data.worldbank.org/indicator/CM.MKT.LCAP.CD
2017,Chile,CHL,CL,Latin America & Caribbean,High income,294675740000,294675.74,0.294676,24,#818CF8,World Bank WDI via World Federation of Exchanges,CM.MKT.LCAP.CD,https://data.worldbank.org/indicator/CM.MKT.LCAP.CD
2017,Philippines,PHL,PH,East Asia & Pacific,Lower middle income,290401420000,290401.42,0.290401,25,#F43F5E,World Bank WDI via World Federation of Exchanges,CM.MKT.LCAP.CD,https://data.worldbank.org/indicator/CM.MKT.LCAP.CD
2017,Norway,NOR,NO,Europe & Central Asia,High income,287192200000,287192.20,0.287192,26,#F97316,World Bank WDI via World Federation of Exchanges,CM.MKT.LCAP.CD,https://data.worldbank.org/indicator/CM.MKT.LCAP.CD
2017,United Arab Emirates,ARE,AE,"Middle East, North Africa, Afghanistan & Pakistan",High income,232103890000,232103.89,0.232104,27,#F43F5E,World Bank WDI via World Federation of Exchanges,CM.MKT.LCAP.CD,https://data.worldbank.org/indicator/CM.MKT.LCAP.CD
2017,Israel,ISR,IL,"Middle East, North Africa, Afghanistan & Pakistan",High income,231048760000,231048.76,0.231049,28,#FB7185,World Bank WDI via World Federation of Exchanges,CM.MKT.LCAP.CD,https://data.worldbank.org/indicator/CM.MKT.LCAP.CD
2017,Turkiye,TUR,TR,Europe & Central Asia,Upper middle income,227511820000,227511.82,0.227512,29,#F97316,World Bank WDI via World Federation of Exchanges,CM.MKT.LCAP.CD,https://data.worldbank.org/indicator/CM.MKT.LCAP.CD
2017,Poland,POL,PL,Europe & Central Asia,High income,201392890000,201392.89,0.201393,30,#F59E0B,World Bank WDI via World Federation of Exchanges,CM.MKT.LCAP.CD,https://data.worldbank.org/indicator/CM.MKT.LCAP.CD
2017,Austria,AUT,AT,Europe & Central Asia,High income,150645990000,150645.99,0.150646,31,#38BDF8,World Bank WDI via World Federation of Exchanges,CM.MKT.LCAP.CD,https://data.worldbank.org/indicator/CM.MKT.LCAP.CD
2017,Ireland,IRL,IE,Europe & Central Asia,High income,146554130000,146554.13,0.146554,32,#A78BFA,World Bank WDI via World Federation of Exchanges,CM.MKT.LCAP.CD,https://data.worldbank.org/indicator/CM.MKT.LCAP.CD
2017,Qatar,QAT,QA,"Middle East, North Africa, Afghanistan & Pakistan",High income,130610060000,130610.06,0.130610,33,#F43F5E,World Bank WDI via World Federation of Exchanges,CM.MKT.LCAP.CD,https://data.worldbank.org/indicator/CM.MKT.LCAP.CD
2017,Viet Nam,VNM,VN,East Asia & Pacific,Lower middle income,125310026857.04,125310.03,0.125310,34,#FACC15,World Bank WDI via World Federation of Exchanges,CM.MKT.LCAP.CD,https://data.worldbank.org/indicator/CM.MKT.LCAP.CD
2017,Colombia,COL,CO,Latin America & Caribbean,Upper middle income,121477230000,121477.23,0.121477,35,#38BDF8,World Bank WDI via World Federation of Exchanges,CM.MKT.LCAP.CD,https://data.worldbank.org/indicator/CM.MKT.LCAP.CD
2017,Argentina,ARG,AR,Latin America & Caribbean,Upper middle income,108740050000,108740.05,0.108740,36,#2DD4BF,World Bank WDI via World Federation of Exchanges,CM.MKT.LCAP.CD,https://data.worldbank.org/indicator/CM.MKT.LCAP.CD
2017,"Iran, Islamic Rep.",IRN,IR,"Middle East, North Africa, Afghanistan & Pakistan",Upper middle income,106329000000,106329.00,0.106329,37,#FACC15,World Bank WDI via World Federation of Exchanges,CM.MKT.LCAP.CD,https://data.worldbank.org/indicator/CM.MKT.LCAP.CD
2017,Peru,PER,PE,Latin America & Caribbean,Upper middle income,99217960000,99217.96,0.099218,38,#F59E0B,World Bank WDI via World Federation of Exchanges,CM.MKT.LCAP.CD,https://data.worldbank.org/indicator/CM.MKT.LCAP.CD
2017,New Zealand,NZL,NZ,East Asia & Pacific,High income,94691280000,94691.28,0.094691,39,#38BDF8,World Bank WDI via World Federation of Exchanges,CM.MKT.LCAP.CD,https://data.worldbank.org/indicator/CM.MKT.LCAP.CD
2017,Bangladesh,BGD,BD,South Asia,Lower middle income,86178750000,86178.75,0.086179,40,#EF4444,World Bank WDI via World Federation of Exchanges,CM.MKT.LCAP.CD,https://data.worldbank.org/indicator/CM.MKT.LCAP.CD
2017,Portugal,PRT,PT,Europe & Central Asia,High income,75589628811.64,75589.63,0.075590,41,#22C55E,World Bank WDI via World Federation of Exchanges,CM.MKT.LCAP.CD,https://data.worldbank.org/indicator/CM.MKT.LCAP.CD
2017,Luxembourg,LUX,LU,Europe & Central Asia,High income,68639080000,68639.08,0.068639,42,#EF4444,World Bank WDI via World Federation of Exchanges,CM.MKT.LCAP.CD,https://data.worldbank.org/indicator/CM.MKT.LCAP.CD
2017,Morocco,MAR,MA,"Middle East, North Africa, Afghanistan & Pakistan",Lower middle income,67048480000,67048.48,0.067048,43,#94A3B8,World Bank WDI via World Federation of Exchanges,CM.MKT.LCAP.CD,https://data.worldbank.org/indicator/CM.MKT.LCAP.CD
2017,Greece,GRC,GR,Europe & Central Asia,High income,50605060000,50605.06,0.050605,44,#FB7185,World Bank WDI via World Federation of Exchanges,CM.MKT.LCAP.CD,https://data.worldbank.org/indicator/CM.MKT.LCAP.CD
2017,"Egypt, Arab Rep.",EGY,EG,"Middle East, North Africa, Afghanistan & Pakistan",Lower middle income,46546100000,46546.10,0.046546,45,#818CF8,World Bank WDI via World Federation of Exchanges,CM.MKT.LCAP.CD,https://data.worldbank.org/indicator/CM.MKT.LCAP.CD
2017,Kazakhstan,KAZ,KZ,Europe & Central Asia,Upper middle income,45558250000,45558.25,0.045558,46,#F43F5E,World Bank WDI via World Federation of Exchanges,CM.MKT.LCAP.CD,https://data.worldbank.org/indicator/CM.MKT.LCAP.CD
2017,Nigeria,NGA,NG,Sub-Saharan Africa,Lower middle income,37217620000,37217.62,0.037218,47,#FB7185,World Bank WDI via World Federation of Exchanges,CM.MKT.LCAP.CD,https://data.worldbank.org/indicator/CM.MKT.LCAP.CD
