year,name,code,iso2,region,income_group,value_usd,value_million_usd,value_trillion_usd,rank,source,indicator,source_url
2020,Tanzania,TZA,TZ,Sub-Saharan Africa,Lower middle income,6481980000,6481.98,0.006482,61,World Bank WDI via World Federation of Exchanges,CM.MKT.LCAP.CD,https://data.worldbank.org/indicator/CM.MKT.LCAP.CD
2020,Mauritius,MUS,MU,Sub-Saharan Africa,Upper middle income,6159610000,6159.61,0.006160,62,World Bank WDI via World Federation of Exchanges,CM.MKT.LCAP.CD,https://data.worldbank.org/indicator/CM.MKT.LCAP.CD
2020,Uzbekistan,UZB,UZ,Europe & Central Asia,Lower middle income,5230030000,5230.03,0.005230,63,World Bank WDI via World Federation of Exchanges,CM.MKT.LCAP.CD,https://data.worldbank.org/indicator/CM.MKT.LCAP.CD
2020,Malta,MLT,MT,"Middle East, North Africa, Afghanistan & Pakistan",High income,5080650000,5080.65,0.005081,64,World Bank WDI via World Federation of Exchanges,CM.MKT.LCAP.CD,https://data.worldbank.org/indicator/CM.MKT.LCAP.CD
2020,Cyprus,CYP,CY,Europe & Central Asia,High income,4693160000,4693.16,0.004693,65,World Bank WDI via World Federation of Exchanges,CM.MKT.LCAP.CD,https://data.worldbank.org/indicator/CM.MKT.LCAP.CD
2020,Rwanda,RWA,RW,Sub-Saharan Africa,Low income,3493650000,3493.65,0.003494,66,World Bank WDI via World Federation of Exchanges,CM.MKT.LCAP.CD,https://data.worldbank.org/indicator/CM.MKT.LCAP.CD
2020,West Bank and Gaza,PSE,PS,"Middle East, North Africa, Afghanistan & Pakistan",Lower middle income,3446910000,3446.91,0.003447,67,World Bank WDI via World Federation of Exchanges,CM.MKT.LCAP.CD,https://data.worldbank.org/indicator/CM.MKT.LCAP.CD
2020,Botswana,BWA,BW,Sub-Saharan Africa,Upper middle income,3295720000,3295.72,0.003296,68,World Bank WDI via World Federation of Exchanges,CM.MKT.LCAP.CD,https://data.worldbank.org/indicator/CM.MKT.LCAP.CD
2020,Barbados,BRB,BB,Latin America & Caribbean,High income,2780430000,2780.43,0.002780,69,World Bank WDI via World Federation of Exchanges,CM.MKT.LCAP.CD,https://data.worldbank.org/indicator/CM.MKT.LCAP.CD
2020,Zambia,ZMB,ZM,Sub-Saharan Africa,Lower middle income,2716490000,2716.49,0.002716,70,World Bank WDI via World Federation of Exchanges,CM.MKT.LCAP.CD,https://data.worldbank.org/indicator/CM.MKT.LCAP.CD
2020,Costa Rica,CRI,CR,Latin America & Caribbean,High income,1901280000,1901.28,0.001901,71,World Bank WDI via World Federation of Exchanges,CM.MKT.LCAP.CD,https://data.worldbank.org/indicator/CM.MKT.LCAP.CD
2020,Namibia,NAM,NA,Sub-Saharan Africa,Lower middle income,1867170000,1867.17,0.001867,72,World Bank WDI via World Federation of Exchanges,CM.MKT.LCAP.CD,https://data.worldbank.org/indicator/CM.MKT.LCAP.CD
2020,Azerbaijan,AZE,AZ,Europe & Central Asia,Upper middle income,1434370000,1434.37,0.001434,73,World Bank WDI via World Federation of Exchanges,CM.MKT.LCAP.CD,https://data.worldbank.org/indicator/CM.MKT.LCAP.CD
2020,Seychelles,SYC,SC,Sub-Saharan Africa,High income,1224510000,1224.51,0.001225,74,World Bank WDI via World Federation of Exchanges,CM.MKT.LCAP.CD,https://data.worldbank.org/indicator/CM.MKT.LCAP.CD
2020,Cayman Islands,CYM,KY,Latin America & Caribbean,High income,644320000,644.32,0.000644,75,World Bank WDI via World Federation of Exchanges,CM.MKT.LCAP.CD,https://data.worldbank.org/indicator/CM.MKT.LCAP.CD
2020,Bermuda,BMU,BM,North America,High income,220400000,220.40,0.000220,76,World Bank WDI via World Federation of Exchanges,CM.MKT.LCAP.CD,https://data.worldbank.org/indicator/CM.MKT.LCAP.CD
2020,Armenia,ARM,AM,Europe & Central Asia,Upper middle income,26950000,26.95,0.000027,77,World Bank WDI via World Federation of Exchanges,CM.MKT.LCAP.CD,https://data.worldbank.org/indicator/CM.MKT.LCAP.CD
2020,Afghanistan,AFG,AF,"Middle East, North Africa, Afghanistan & Pakistan",Low income,,0.00,0.000000,,World Bank WDI via World Federation of Exchanges,CM.MKT.LCAP.CD,https://data.worldbank.org/indicator/CM.MKT.LCAP.CD
2020,Albania,ALB,AL,Europe & Central Asia,Upper middle income,,0.00,0.000000,,World Bank WDI via World Federation of Exchanges,CM.MKT.LCAP.CD,https://data.worldbank.org/indicator/CM.MKT.LCAP.CD
2020,Algeria,DZA,DZ,"Middle East, North Africa, Afghanistan & Pakistan",Upper middle income,,0.00,0.000000,,World Bank WDI via World Federation of Exchanges,CM.MKT.LCAP.CD,https://data.worldbank.org/indicator/CM.MKT.LCAP.CD
2020,American Samoa,ASM,AS,East Asia & Pacific,High income,,0.00,0.000000,,World Bank WDI via World Federation of Exchanges,CM.MKT.LCAP.CD,https://data.worldbank.org/indicator/CM.MKT.LCAP.CD
2020,Andorra,AND,AD,Europe & Central Asia,High income,,0.00,0.000000,,World Bank WDI via World Federation of Exchanges,CM.MKT.LCAP.CD,https://data.worldbank.org/indicator/CM.MKT.LCAP.CD
2020,Angola,AGO,AO,Sub-Saharan Africa,Lower middle income,,0.00,0.000000,,World Bank WDI via World Federation of Exchanges,CM.MKT.LCAP.CD,https://data.worldbank.org/indicator/CM.MKT.LCAP.CD
2020,Antigua and Barbuda,ATG,AG,Latin America & Caribbean,High income,,0.00,0.000000,,World Bank WDI via World Federation of Exchanges,CM.MKT.LCAP.CD,https://data.worldbank.org/indicator/CM.MKT.LCAP.CD
2020,Aruba,ABW,AW,Latin America & Caribbean,High income,,0.00,0.000000,,World Bank WDI via World Federation of Exchanges,CM.MKT.LCAP.CD,https://data.worldbank.org/indicator/CM.MKT.LCAP.CD
2020,"Bahamas, The",BHS,BS,Latin America & Caribbean,High income,,0.00,0.000000,,World Bank WDI via World Federation of Exchanges,CM.MKT.LCAP.CD,https://data.worldbank.org/indicator/CM.MKT.LCAP.CD
2020,Belarus,BLR,BY,Europe & Central Asia,Upper middle income,,0.00,0.000000,,World Bank WDI via World Federation of Exchanges,CM.MKT.LCAP.CD,https://data.worldbank.org/indicator/CM.MKT.LCAP.CD
2020,Belgium,BEL,BE,Europe & Central Asia,High income,,0.00,0.000000,,World Bank WDI via World Federation of Exchanges,CM.MKT.LCAP.CD,https://data.worldbank.org/indicator/CM.MKT.LCAP.CD
2020,Belize,BLZ,BZ,Latin America & Caribbean,Upper middle income,,0.00,0.000000,,World Bank WDI via World Federation of Exchanges,CM.MKT.LCAP.CD,https://data.worldbank.org/indicator/CM.MKT.LCAP.CD
2020,Benin,BEN,BJ,Sub-Saharan Africa,Lower middle income,,0.00,0.000000,,World Bank WDI via World Federation of Exchanges,CM.MKT.LCAP.CD,https://data.worldbank.org/indicator/CM.MKT.LCAP.CD
2020,Bhutan,BTN,BT,South Asia,Lower middle income,,0.00,0.000000,,World Bank WDI via World Federation of Exchanges,CM.MKT.LCAP.CD,https://data.worldbank.org/indicator/CM.MKT.LCAP.CD
2020,Bolivia,BOL,BO,Latin America & Caribbean,Lower middle income,,0.00,0.000000,,World Bank WDI via World Federation of Exchanges,CM.MKT.LCAP.CD,https://data.worldbank.org/indicator/CM.MKT.LCAP.CD
2020,Bosnia and Herzegovina,BIH,BA,Europe & Central Asia,Upper middle income,,0.00,0.000000,,World Bank WDI via World Federation of Exchanges,CM.MKT.LCAP.CD,https://data.worldbank.org/indicator/CM.MKT.LCAP.CD
2020,British Virgin Islands,VGB,VG,Latin America & Caribbean,High income,,0.00,0.000000,,World Bank WDI via World Federation of Exchanges,CM.MKT.LCAP.CD,https://data.worldbank.org/indicator/CM.MKT.LCAP.CD
2020,Brunei Darussalam,BRN,BN,East Asia & Pacific,High income,,0.00,0.000000,,World Bank WDI via World Federation of Exchanges,CM.MKT.LCAP.CD,https://data.worldbank.org/indicator/CM.MKT.LCAP.CD
2020,Burkina Faso,BFA,BF,Sub-Saharan Africa,Low income,,0.00,0.000000,,World Bank WDI via World Federation of Exchanges,CM.MKT.LCAP.CD,https://data.worldbank.org/indicator/CM.MKT.LCAP.CD
2020,Burundi,BDI,BI,Sub-Saharan Africa,Low income,,0.00,0.000000,,World Bank WDI via World Federation of Exchanges,CM.MKT.LCAP.CD,https://data.worldbank.org/indicator/CM.MKT.LCAP.CD
2020,Cabo Verde,CPV,CV,Sub-Saharan Africa,Upper middle income,,0.00,0.000000,,World Bank WDI via World Federation of Exchanges,CM.MKT.LCAP.CD,https://data.worldbank.org/indicator/CM.MKT.LCAP.CD
2020,Cambodia,KHM,KH,East Asia & Pacific,Lower middle income,,0.00,0.000000,,World Bank WDI via World Federation of Exchanges,CM.MKT.LCAP.CD,https://data.worldbank.org/indicator/CM.MKT.LCAP.CD
2020,Cameroon,CMR,CM,Sub-Saharan Africa,Lower middle income,,0.00,0.000000,,World Bank WDI via World Federation of Exchanges,CM.MKT.LCAP.CD,https://data.worldbank.org/indicator/CM.MKT.LCAP.CD
2020,Central African Republic,CAF,CF,Sub-Saharan Africa,Low income,,0.00,0.000000,,World Bank WDI via World Federation of Exchanges,CM.MKT.LCAP.CD,https://data.worldbank.org/indicator/CM.MKT.LCAP.CD
2020,Chad,TCD,TD,Sub-Saharan Africa,Low income,,0.00,0.000000,,World Bank WDI via World Federation of Exchanges,CM.MKT.LCAP.CD,https://data.worldbank.org/indicator/CM.MKT.LCAP.CD
2020,Channel Islands,CHI,JG,Europe & Central Asia,High income,,0.00,0.000000,,World Bank WDI via World Federation of Exchanges,CM.MKT.LCAP.CD,https://data.worldbank.org/indicator/CM.MKT.LCAP.CD
2020,Comoros,COM,KM,Sub-Saharan Africa,Lower middle income,,0.00,0.000000,,World Bank WDI via World Federation of Exchanges,CM.MKT.LCAP.CD,https://data.worldbank.org/indicator/CM.MKT.LCAP.CD
2020,"Congo, Dem. Rep.",COD,CD,Sub-Saharan Africa,Low income,,0.00,0.000000,,World Bank WDI via World Federation of Exchanges,CM.MKT.LCAP.CD,https://data.worldbank.org/indicator/CM.MKT.LCAP.CD
2020,"Congo, Rep.",COG,CG,Sub-Saharan Africa,Lower middle income,,0.00,0.000000,,World Bank WDI via World Federation of Exchanges,CM.MKT.LCAP.CD,https://data.worldbank.org/indicator/CM.MKT.LCAP.CD
2020,Cuba,CUB,CU,Latin America & Caribbean,Upper middle income,,0.00,0.000000,,World Bank WDI via World Federation of Exchanges,CM.MKT.LCAP.CD,https://data.worldbank.org/indicator/CM.MKT.LCAP.CD
2020,Curacao,CUW,CW,Latin America & Caribbean,High income,,0.00,0.000000,,World Bank WDI via World Federation of Exchanges,CM.MKT.LCAP.CD,https://data.worldbank.org/indicator/CM.MKT.LCAP.CD
2020,Denmark,DNK,DK,Europe & Central Asia,High income,,0.00,0.000000,,World Bank WDI via World Federation of Exchanges,CM.MKT.LCAP.CD,https://data.worldbank.org/indicator/CM.MKT.LCAP.CD
2020,Djibouti,DJI,DJ,"Middle East, North Africa, Afghanistan & Pakistan",Lower middle income,,0.00,0.000000,,World Bank WDI via World Federation of Exchanges,CM.MKT.LCAP.CD,https://data.worldbank.org/indicator/CM.MKT.LCAP.CD
2020,Dominica,DMA,DM,Latin America & Caribbean,Upper middle income,,0.00,0.000000,,World Bank WDI via World Federation of Exchanges,CM.MKT.LCAP.CD,https://data.worldbank.org/indicator/CM.MKT.LCAP.CD
2020,Dominican Republic,DOM,DO,Latin America & Caribbean,Upper middle income,,0.00,0.000000,,World Bank WDI via World Federation of Exchanges,CM.MKT.LCAP.CD,https://data.worldbank.org/indicator/CM.MKT.LCAP.CD
2020,Ecuador,ECU,EC,Latin America & Caribbean,Upper middle income,,0.00,0.000000,,World Bank WDI via World Federation of Exchanges,CM.MKT.LCAP.CD,https://data.worldbank.org/indicator/CM.MKT.LCAP.CD
2020,El Salvador,SLV,SV,Latin America & Caribbean,Upper middle income,,0.00,0.000000,,World Bank WDI via World Federation of Exchanges,CM.MKT.LCAP.CD,https://data.worldbank.org/indicator/CM.MKT.LCAP.CD
2020,Equatorial Guinea,GNQ,GQ,Sub-Saharan Africa,Upper middle income,,0.00,0.000000,,World Bank WDI via World Federation of Exchanges,CM.MKT.LCAP.CD,https://data.worldbank.org/indicator/CM.MKT.LCAP.CD
2020,Eritrea,ERI,ER,Sub-Saharan Africa,Low income,,0.00,0.000000,,World Bank WDI via World Federation of Exchanges,CM.MKT.LCAP.CD,https://data.worldbank.org/indicator/CM.MKT.LCAP.CD
2020,Estonia,EST,EE,Europe & Central Asia,High income,,0.00,0.000000,,World Bank WDI via World Federation of Exchanges,CM.MKT.LCAP.CD,https://data.worldbank.org/indicator/CM.MKT.LCAP.CD
2020,Eswatini,SWZ,SZ,Sub-Saharan Africa,Lower middle income,,0.00,0.000000,,World Bank WDI via World Federation of Exchanges,CM.MKT.LCAP.CD,https://data.worldbank.org/indicator/CM.MKT.LCAP.CD
2020,Ethiopia,ETH,ET,Sub-Saharan Africa,Not classified,,0.00,0.000000,,World Bank WDI via World Federation of Exchanges,CM.MKT.LCAP.CD,https://data.worldbank.org/indicator/CM.MKT.LCAP.CD
2020,Faroe Islands,FRO,FO,Europe & Central Asia,High income,,0.00,0.000000,,World Bank WDI via World Federation of Exchanges,CM.MKT.LCAP.CD,https://data.worldbank.org/indicator/CM.MKT.LCAP.CD
2020,Fiji,FJI,FJ,East Asia & Pacific,Upper middle income,,0.00,0.000000,,World Bank WDI via World Federation of Exchanges,CM.MKT.LCAP.CD,https://data.worldbank.org/indicator/CM.MKT.LCAP.CD
2020,Finland,FIN,FI,Europe & Central Asia,High income,,0.00,0.000000,,World Bank WDI via World Federation of Exchanges,CM.MKT.LCAP.CD,https://data.worldbank.org/indicator/CM.MKT.LCAP.CD
2020,France,FRA,FR,Europe & Central Asia,High income,,0.00,0.000000,,World Bank WDI via World Federation of Exchanges,CM.MKT.LCAP.CD,https://data.worldbank.org/indicator/CM.MKT.LCAP.CD
2020,French Polynesia,PYF,PF,East Asia & Pacific,High income,,0.00,0.000000,,World Bank WDI via World Federation of Exchanges,CM.MKT.LCAP.CD,https://data.worldbank.org/indicator/CM.MKT.LCAP.CD
2020,Gabon,GAB,GA,Sub-Saharan Africa,Upper middle income,,0.00,0.000000,,World Bank WDI via World Federation of Exchanges,CM.MKT.LCAP.CD,https://data.worldbank.org/indicator/CM.MKT.LCAP.CD
2020,"Gambia, The",GMB,GM,Sub-Saharan Africa,Low income,,0.00,0.000000,,World Bank WDI via World Federation of Exchanges,CM.MKT.LCAP.CD,https://data.worldbank.org/indicator/CM.MKT.LCAP.CD
2020,Georgia,GEO,GE,Europe & Central Asia,Upper middle income,,0.00,0.000000,,World Bank WDI via World Federation of Exchanges,CM.MKT.LCAP.CD,https://data.worldbank.org/indicator/CM.MKT.LCAP.CD
2020,Gibraltar,GIB,GI,Europe & Central Asia,High income,,0.00,0.000000,,World Bank WDI via World Federation of Exchanges,CM.MKT.LCAP.CD,https://data.worldbank.org/indicator/CM.MKT.LCAP.CD
2020,Greenland,GRL,GL,Europe & Central Asia,High income,,0.00,0.000000,,World Bank WDI via World Federation of Exchanges,CM.MKT.LCAP.CD,https://data.worldbank.org/indicator/CM.MKT.LCAP.CD
2020,Grenada,GRD,GD,Latin America & Caribbean,Upper middle income,,0.00,0.000000,,World Bank WDI via World Federation of Exchanges,CM.MKT.LCAP.CD,https://data.worldbank.org/indicator/CM.MKT.LCAP.CD
2020,Guam,GUM,GU,East Asia & Pacific,High income,,0.00,0.000000,,World Bank WDI via World Federation of Exchanges,CM.MKT.LCAP.CD,https://data.worldbank.org/indicator/CM.MKT.LCAP.CD
2020,Guatemala,GTM,GT,Latin America & Caribbean,Upper middle income,,0.00,0.000000,,World Bank WDI via World Federation of Exchanges,CM.MKT.LCAP.CD,https://data.worldbank.org/indicator/CM.MKT.LCAP.CD
2020,Guinea,GIN,GN,Sub-Saharan Africa,Lower middle income,,0.00,0.000000,,World Bank WDI via World Federation of Exchanges,CM.MKT.LCAP.CD,https://data.worldbank.org/indicator/CM.MKT.LCAP.CD
2020,Guinea-Bissau,GNB,GW,Sub-Saharan Africa,Low income,,0.00,0.000000,,World Bank WDI via World Federation of Exchanges,CM.MKT.LCAP.CD,https://data.worldbank.org/indicator/CM.MKT.LCAP.CD
2020,Guyana,GUY,GY,Latin America & Caribbean,High income,,0.00,0.000000,,World Bank WDI via World Federation of Exchanges,CM.MKT.LCAP.CD,https://data.worldbank.org/indicator/CM.MKT.LCAP.CD
2020,Haiti,HTI,HT,Latin America & Caribbean,Lower middle income,,0.00,0.000000,,World Bank WDI via World Federation of Exchanges,CM.MKT.LCAP.CD,https://data.worldbank.org/indicator/CM.MKT.LCAP.CD
2020,Honduras,HND,HN,Latin America & Caribbean,Lower middle income,,0.00,0.000000,,World Bank WDI via World Federation of Exchanges,CM.MKT.LCAP.CD,https://data.worldbank.org/indicator/CM.MKT.LCAP.CD
2020,Iceland,ISL,IS,Europe & Central Asia,High income,,0.00,0.000000,,World Bank WDI via World Federation of Exchanges,CM.MKT.LCAP.CD,https://data.worldbank.org/indicator/CM.MKT.LCAP.CD
2020,Iraq,IRQ,IQ,"Middle East, North Africa, Afghanistan & Pakistan",Upper middle income,,0.00,0.000000,,World Bank WDI via World Federation of Exchanges,CM.MKT.LCAP.CD,https://data.worldbank.org/indicator/CM.MKT.LCAP.CD
2020,Ireland,IRL,IE,Europe & Central Asia,High income,,0.00,0.000000,,World Bank WDI via World Federation of Exchanges,CM.MKT.LCAP.CD,https://data.worldbank.org/indicator/CM.MKT.LCAP.CD
2020,Isle of Man,IMN,IM,Europe & Central Asia,High income,,0.00,0.000000,,World Bank WDI via World Federation of Exchanges,CM.MKT.LCAP.CD,https://data.worldbank.org/indicator/CM.MKT.LCAP.CD
2020,Italy,ITA,IT,Europe & Central Asia,High income,,0.00,0.000000,,World Bank WDI via World Federation of Exchanges,CM.MKT.LCAP.CD,https://data.worldbank.org/indicator/CM.MKT.LCAP.CD
2020,Kiribati,KIR,KI,East Asia & Pacific,Lower middle income,,0.00,0.000000,,World Bank WDI via World Federation of Exchanges,CM.MKT.LCAP.CD,https://data.worldbank.org/indicator/CM.MKT.LCAP.CD
2020,"Korea, Dem. People's Rep.",PRK,KP,East Asia & Pacific,Low income,,0.00,0.000000,,World Bank WDI via World Federation of Exchanges,CM.MKT.LCAP.CD,https://data.worldbank.org/indicator/CM.MKT.LCAP.CD
2020,Kosovo,XKX,XK,Europe & Central Asia,Upper middle income,,0.00,0.000000,,World Bank WDI via World Federation of Exchanges,CM.MKT.LCAP.CD,https://data.worldbank.org/indicator/CM.MKT.LCAP.CD
2020,Kyrgyz Republic,KGZ,KG,Europe & Central Asia,Lower middle income,,0.00,0.000000,,World Bank WDI via World Federation of Exchanges,CM.MKT.LCAP.CD,https://data.worldbank.org/indicator/CM.MKT.LCAP.CD
2020,Lao PDR,LAO,LA,East Asia & Pacific,Lower middle income,,0.00,0.000000,,World Bank WDI via World Federation of Exchanges,CM.MKT.LCAP.CD,https://data.worldbank.org/indicator/CM.MKT.LCAP.CD
2020,Latvia,LVA,LV,Europe & Central Asia,High income,,0.00,0.000000,,World Bank WDI via World Federation of Exchanges,CM.MKT.LCAP.CD,https://data.worldbank.org/indicator/CM.MKT.LCAP.CD
2020,Lesotho,LSO,LS,Sub-Saharan Africa,Lower middle income,,0.00,0.000000,,World Bank WDI via World Federation of Exchanges,CM.MKT.LCAP.CD,https://data.worldbank.org/indicator/CM.MKT.LCAP.CD
2020,Liberia,LBR,LR,Sub-Saharan Africa,Low income,,0.00,0.000000,,World Bank WDI via World Federation of Exchanges,CM.MKT.LCAP.CD,https://data.worldbank.org/indicator/CM.MKT.LCAP.CD
2020,Libya,LBY,LY,"Middle East, North Africa, Afghanistan & Pakistan",Upper middle income,,0.00,0.000000,,World Bank WDI via World Federation of Exchanges,CM.MKT.LCAP.CD,https://data.worldbank.org/indicator/CM.MKT.LCAP.CD
2020,Liechtenstein,LIE,LI,Europe & Central Asia,High income,,0.00,0.000000,,World Bank WDI via World Federation of Exchanges,CM.MKT.LCAP.CD,https://data.worldbank.org/indicator/CM.MKT.LCAP.CD
2020,Lithuania,LTU,LT,Europe & Central Asia,High income,,0.00,0.000000,,World Bank WDI via World Federation of Exchanges,CM.MKT.LCAP.CD,https://data.worldbank.org/indicator/CM.MKT.LCAP.CD
2020,"Macao SAR, China",MAC,MO,East Asia & Pacific,High income,,0.00,0.000000,,World Bank WDI via World Federation of Exchanges,CM.MKT.LCAP.CD,https://data.worldbank.org/indicator/CM.MKT.LCAP.CD
2020,Madagascar,MDG,MG,Sub-Saharan Africa,Low income,,0.00,0.000000,,World Bank WDI via World Federation of Exchanges,CM.MKT.LCAP.CD,https://data.worldbank.org/indicator/CM.MKT.LCAP.CD
2020,Malawi,MWI,MW,Sub-Saharan Africa,Low income,,0.00,0.000000,,World Bank WDI via World Federation of Exchanges,CM.MKT.LCAP.CD,https://data.worldbank.org/indicator/CM.MKT.LCAP.CD
2020,Maldives,MDV,MV,South Asia,Upper middle income,,0.00,0.000000,,World Bank WDI via World Federation of Exchanges,CM.MKT.LCAP.CD,https://data.worldbank.org/indicator/CM.MKT.LCAP.CD
2020,Mali,MLI,ML,Sub-Saharan Africa,Low income,,0.00,0.000000,,World Bank WDI via World Federation of Exchanges,CM.MKT.LCAP.CD,https://data.worldbank.org/indicator/CM.MKT.LCAP.CD
2020,Marshall Islands,MHL,MH,East Asia & Pacific,Upper middle income,,0.00,0.000000,,World Bank WDI via World Federation of Exchanges,CM.MKT.LCAP.CD,https://data.worldbank.org/indicator/CM.MKT.LCAP.CD
2020,Mauritania,MRT,MR,Sub-Saharan Africa,Lower middle income,,0.00,0.000000,,World Bank WDI via World Federation of Exchanges,CM.MKT.LCAP.CD,https://data.worldbank.org/indicator/CM.MKT.LCAP.CD
2020,"Micronesia, Fed. Sts.",FSM,FM,East Asia & Pacific,Lower middle income,,0.00,0.000000,,World Bank WDI via World Federation of Exchanges,CM.MKT.LCAP.CD,https://data.worldbank.org/indicator/CM.MKT.LCAP.CD
2020,Moldova,MDA,MD,Europe & Central Asia,Upper middle income,,0.00,0.000000,,World Bank WDI via World Federation of Exchanges,CM.MKT.LCAP.CD,https://data.worldbank.org/indicator/CM.MKT.LCAP.CD
2020,Monaco,MCO,MC,Europe & Central Asia,High income,,0.00,0.000000,,World Bank WDI via World Federation of Exchanges,CM.MKT.LCAP.CD,https://data.worldbank.org/indicator/CM.MKT.LCAP.CD
2020,Mongolia,MNG,MN,East Asia & Pacific,Upper middle income,,0.00,0.000000,,World Bank WDI via World Federation of Exchanges,CM.MKT.LCAP.CD,https://data.worldbank.org/indicator/CM.MKT.LCAP.CD
2020,Montenegro,MNE,ME,Europe & Central Asia,Upper middle income,,0.00,0.000000,,World Bank WDI via World Federation of Exchanges,CM.MKT.LCAP.CD,https://data.worldbank.org/indicator/CM.MKT.LCAP.CD
2020,Mozambique,MOZ,MZ,Sub-Saharan Africa,Low income,,0.00,0.000000,,World Bank WDI via World Federation of Exchanges,CM.MKT.LCAP.CD,https://data.worldbank.org/indicator/CM.MKT.LCAP.CD
2020,Myanmar,MMR,MM,East Asia & Pacific,Lower middle income,,0.00,0.000000,,World Bank WDI via World Federation of Exchanges,CM.MKT.LCAP.CD,https://data.worldbank.org/indicator/CM.MKT.LCAP.CD
2020,Nauru,NRU,NR,East Asia & Pacific,High income,,0.00,0.000000,,World Bank WDI via World Federation of Exchanges,CM.MKT.LCAP.CD,https://data.worldbank.org/indicator/CM.MKT.LCAP.CD
2020,Nepal,NPL,NP,South Asia,Lower middle income,,0.00,0.000000,,World Bank WDI via World Federation of Exchanges,CM.MKT.LCAP.CD,https://data.worldbank.org/indicator/CM.MKT.LCAP.CD
2020,Netherlands,NLD,NL,Europe & Central Asia,High income,,0.00,0.000000,,World Bank WDI via World Federation of Exchanges,CM.MKT.LCAP.CD,https://data.worldbank.org/indicator/CM.MKT.LCAP.CD
2020,New Caledonia,NCL,NC,East Asia & Pacific,High income,,0.00,0.000000,,World Bank WDI via World Federation of Exchanges,CM.MKT.LCAP.CD,https://data.worldbank.org/indicator/CM.MKT.LCAP.CD
2020,Nicaragua,NIC,NI,Latin America & Caribbean,Lower middle income,,0.00,0.000000,,World Bank WDI via World Federation of Exchanges,CM.MKT.LCAP.CD,https://data.worldbank.org/indicator/CM.MKT.LCAP.CD
2020,Niger,NER,NE,Sub-Saharan Africa,Low income,,0.00,0.000000,,World Bank WDI via World Federation of Exchanges,CM.MKT.LCAP.CD,https://data.worldbank.org/indicator/CM.MKT.LCAP.CD
2020,North Macedonia,MKD,MK,Europe & Central Asia,Upper middle income,,0.00,0.000000,,World Bank WDI via World Federation of Exchanges,CM.MKT.LCAP.CD,https://data.worldbank.org/indicator/CM.MKT.LCAP.CD
2020,Northern Mariana Islands,MNP,MP,East Asia & Pacific,High income,,0.00,0.000000,,World Bank WDI via World Federation of Exchanges,CM.MKT.LCAP.CD,https://data.worldbank.org/indicator/CM.MKT.LCAP.CD
2020,Norway,NOR,NO,Europe & Central Asia,High income,,0.00,0.000000,,World Bank WDI via World Federation of Exchanges,CM.MKT.LCAP.CD,https://data.worldbank.org/indicator/CM.MKT.LCAP.CD
2020,Palau,PLW,PW,East Asia & Pacific,High income,,0.00,0.000000,,World Bank WDI via World Federation of Exchanges,CM.MKT.LCAP.CD,https://data.worldbank.org/indicator/CM.MKT.LCAP.CD
2020,Papua New Guinea,PNG,PG,East Asia & Pacific,Lower middle income,,0.00,0.000000,,World Bank WDI via World Federation of Exchanges,CM.MKT.LCAP.CD,https://data.worldbank.org/indicator/CM.MKT.LCAP.CD
2020,Paraguay,PRY,PY,Latin America & Caribbean,Upper middle income,,0.00,0.000000,,World Bank WDI via World Federation of Exchanges,CM.MKT.LCAP.CD,https://data.worldbank.org/indicator/CM.MKT.LCAP.CD
2020,Portugal,PRT,PT,Europe & Central Asia,High income,,0.00,0.000000,,World Bank WDI via World Federation of Exchanges,CM.MKT.LCAP.CD,https://data.worldbank.org/indicator/CM.MKT.LCAP.CD
2020,Puerto Rico (US),PRI,PR,Latin America & Caribbean,High income,,0.00,0.000000,,World Bank WDI via World Federation of Exchanges,CM.MKT.LCAP.CD,https://data.worldbank.org/indicator/CM.MKT.LCAP.CD
2020,Samoa,WSM,WS,East Asia & Pacific,Upper middle income,,0.00,0.000000,,World Bank WDI via World Federation of Exchanges,CM.MKT.LCAP.CD,https://data.worldbank.org/indicator/CM.MKT.LCAP.CD
2020,San Marino,SMR,SM,Europe & Central Asia,High income,,0.00,0.000000,,World Bank WDI via World Federation of Exchanges,CM.MKT.LCAP.CD,https://data.worldbank.org/indicator/CM.MKT.LCAP.CD
2020,Sao Tome and Principe,STP,ST,Sub-Saharan Africa,Lower middle income,,0.00,0.000000,,World Bank WDI via World Federation of Exchanges,CM.MKT.LCAP.CD,https://data.worldbank.org/indicator/CM.MKT.LCAP.CD
2020,Senegal,SEN,SN,Sub-Saharan Africa,Lower middle income,,0.00,0.000000,,World Bank WDI via World Federation of Exchanges,CM.MKT.LCAP.CD,https://data.worldbank.org/indicator/CM.MKT.LCAP.CD
2020,Serbia,SRB,RS,Europe & Central Asia,Upper middle income,,0.00,0.000000,,World Bank WDI via World Federation of Exchanges,CM.MKT.LCAP.CD,https://data.worldbank.org/indicator/CM.MKT.LCAP.CD
2020,Sierra Leone,SLE,SL,Sub-Saharan Africa,Low income,,0.00,0.000000,,World Bank WDI via World Federation of Exchanges,CM.MKT.LCAP.CD,https://data.worldbank.org/indicator/CM.MKT.LCAP.CD
2020,Sint Maarten (Dutch part),SXM,SX,Latin America & Caribbean,High income,,0.00,0.000000,,World Bank WDI via World Federation of Exchanges,CM.MKT.LCAP.CD,https://data.worldbank.org/indicator/CM.MKT.LCAP.CD
