year,name,code,region,value,color,rank,valueUsd,valueTrillionUsd,source
2011,"Korea, Rep.",KOR,East Asia & Pacific,0.996140,#94A3B8,14,996139920000,0.996140,World Bank WDI via World Federation of Exchanges
2011,South Africa,ZAF,Sub-Saharan Africa,0.789037,#EF4444,15,789037130000,0.789037,World Bank WDI via World Federation of Exchanges
2011,Russian Federation,RUS,Europe & Central Asia,0.783555,#38BDF8,16,783554770000,0.783555,World Bank WDI via World Federation of Exchanges
2011,Singapore,SGP,East Asia & Pacific,0.598273,#14B8A6,17,598272700000,0.598273,World Bank WDI via World Federation of Exchanges
2011,Netherlands,NLD,Europe & Central Asia,0.594637,#2DD4BF,18,594636520000,0.594637,World Bank WDI via World Federation of Exchanges
2011,Italy,ITA,Europe & Central Asia,0.431486,#2DD4BF,19,431486430000,0.431486,World Bank WDI via World Federation of Exchanges
2011,Mexico,MEX,Latin America & Caribbean,0.408690,#38BDF8,20,408689830000,0.408690,World Bank WDI via World Federation of Exchanges
2011,Malaysia,MYS,East Asia & Pacific,0.395624,#818CF8,21,395623820000,0.395624,World Bank WDI via World Federation of Exchanges
2011,Indonesia,IDN,East Asia & Pacific,0.390107,#A78BFA,22,390106890000,0.390107,World Bank WDI via World Federation of Exchanges
2011,Saudi Arabia,SAU,"Middle East, North Africa, Afghanistan & Pakistan",0.338873,#818CF8,23,338873290000,0.338873,World Bank WDI via World Federation of Exchanges
2011,Chile,CHL,Latin America & Caribbean,0.270289,#818CF8,24,270289080000,0.270289,World Bank WDI via World Federation of Exchanges
2011,Thailand,THA,East Asia & Pacific,0.268489,#F59E0B,25,268488820000,0.268489,World Bank WDI via World Federation of Exchanges
2011,Belgium,BEL,Europe & Central Asia,0.229321,#84CC16,26,229320850000,0.229321,World Bank WDI via World Federation of Exchanges
2011,Norway,NOR,Europe & Central Asia,0.220936,#F97316,27,220936390000,0.220936,World Bank WDI via World Federation of Exchanges
2011,Colombia,COL,Latin America & Caribbean,0.201296,#38BDF8,28,201295530000,0.201296,World Bank WDI via World Federation of Exchanges
2011,Turkiye,TUR,Europe & Central Asia,0.197074,#F97316,29,197074460000,0.197074,World Bank WDI via World Federation of Exchanges
2011,Philippines,PHL,East Asia & Pacific,0.165066,#F43F5E,30,165066420000,0.165066,World Bank WDI via World Federation of Exchanges
2011,Israel,ISR,"Middle East, North Africa, Afghanistan & Pakistan",0.156939,#FB7185,31,156938650000,0.156939,World Bank WDI via World Federation of Exchanges
2011,Poland,POL,Europe & Central Asia,0.138244,#F59E0B,32,138244230000,0.138244,World Bank WDI via World Federation of Exchanges
2011,Ireland,IRL,Europe & Central Asia,0.108393,#A78BFA,33,108393170000,0.108393,World Bank WDI via World Federation of Exchanges
2011,"Iran, Islamic Rep.",IRN,"Middle East, North Africa, Afghanistan & Pakistan",0.107090,#FACC15,34,107089650000,0.107090,World Bank WDI via World Federation of Exchanges
2011,United Arab Emirates,ARE,"Middle East, North Africa, Afghanistan & Pakistan",0.093727,#F43F5E,35,93726650000,0.093727,World Bank WDI via World Federation of Exchanges
2011,Austria,AUT,Europe & Central Asia,0.085270,#38BDF8,36,85269520000,0.085270,World Bank WDI via World Federation of Exchanges
2011,Peru,PER,Latin America & Caribbean,0.081878,#F59E0B,37,81878190000,0.081878,World Bank WDI via World Federation of Exchanges
2011,Luxembourg,LUX,Europe & Central Asia,0.067627,#EF4444,38,67627420000,0.067627,World Bank WDI via World Federation of Exchanges
2011,Portugal,PRT,Europe & Central Asia,0.061690,#22C55E,39,61689890000,0.061690,World Bank WDI via World Federation of Exchanges
2011,Morocco,MAR,"Middle East, North Africa, Afghanistan & Pakistan",0.060088,#94A3B8,40,60087890000,0.060088,World Bank WDI via World Federation of Exchanges
2012,United States,USA,North America,18.668333,#A78BFA,1,18668333210000,18.668333,World Bank WDI via World Federation of Exchanges
2012,China,CHN,East Asia & Pacific,3.697376,#84CC16,2,3697376040000,3.697376,World Bank WDI via World Federation of Exchanges
2012,Japan,JPN,East Asia & Pacific,3.478832,#FB7185,3,3478831520000,3.478832,World Bank WDI via World Federation of Exchanges
2012,United Kingdom,GBR,Europe & Central Asia,3.291640,#818CF8,4,3291640120000,3.291640,World Bank WDI via World Federation of Exchanges
2012,"Hong Kong SAR, China",HKG,East Asia & Pacific,2.831946,#F43F5E,5,2831945860000,2.831946,World Bank WDI via World Federation of Exchanges
2012,Canada,CAN,North America,2.059974,#38BDF8,6,2059973580000,2.059974,World Bank WDI via World Federation of Exchanges
2012,France,FRA,Europe & Central Asia,1.808189,#FACC15,7,1808188710000,1.808189,World Bank WDI via World Federation of Exchanges
2012,Germany,DEU,Europe & Central Asia,1.486315,#F43F5E,8,1486314810000,1.486315,World Bank WDI via World Federation of Exchanges
2012,India,IND,South Asia,1.390416,#EF4444,9,1390416295254.81,1.390416,World Bank WDI via World Federation of Exchanges
2012,Australia,AUS,East Asia & Pacific,1.386874,#EF4444,10,1386873960000,1.386874,World Bank WDI via World Federation of Exchanges
2012,Switzerland,CHE,Europe & Central Asia,1.233439,#38BDF8,11,1233438940000,1.233439,World Bank WDI via World Federation of Exchanges
2012,Brazil,BRA,Latin America & Caribbean,1.227447,#F97316,12,1227447020000,1.227447,World Bank WDI via World Federation of Exchanges
2012,"Korea, Rep.",KOR,East Asia & Pacific,1.179419,#94A3B8,13,1179419470000,1.179419,World Bank WDI via World Federation of Exchanges
2012,Spain,ESP,Europe & Central Asia,0.995088,#22C55E,14,995088450000,0.995088,World Bank WDI via World Federation of Exchanges
2012,South Africa,ZAF,Sub-Saharan Africa,0.907723,#EF4444,15,907723200000,0.907723,World Bank WDI via World Federation of Exchanges
2012,Russian Federation,RUS,Europe & Central Asia,0.825340,#38BDF8,16,825340470000,0.825340,World Bank WDI via World Federation of Exchanges
2012,Singapore,SGP,East Asia & Pacific,0.765078,#14B8A6,17,765077960000,0.765078,World Bank WDI via World Federation of Exchanges
2012,Netherlands,NLD,Europe & Central Asia,0.650811,#2DD4BF,18,650811190000,0.650811,World Bank WDI via World Federation of Exchanges
2012,Mexico,MEX,Latin America & Caribbean,0.525057,#38BDF8,19,525056680000,0.525057,World Bank WDI via World Federation of Exchanges
2012,Italy,ITA,Europe & Central Asia,0.481827,#2DD4BF,20,481827290000,0.481827,World Bank WDI via World Federation of Exchanges
2012,Malaysia,MYS,East Asia & Pacific,0.466588,#818CF8,21,466587570000,0.466588,World Bank WDI via World Federation of Exchanges
2012,Indonesia,IDN,East Asia & Pacific,0.428223,#A78BFA,22,428222560000,0.428223,World Bank WDI via World Federation of Exchanges
2012,Thailand,THA,East Asia & Pacific,0.389756,#F59E0B,23,389756320000,0.389756,World Bank WDI via World Federation of Exchanges
2012,Saudi Arabia,SAU,"Middle East, North Africa, Afghanistan & Pakistan",0.373375,#818CF8,24,373374750000,0.373375,World Bank WDI via World Federation of Exchanges
2012,Turkiye,TUR,Europe & Central Asia,0.315198,#F97316,25,315197530000,0.315198,World Bank WDI via World Federation of Exchanges
2012,Chile,CHL,Latin America & Caribbean,0.313325,#818CF8,26,313325270000,0.313325,World Bank WDI via World Federation of Exchanges
2012,Belgium,BEL,Europe & Central Asia,0.299517,#84CC16,27,299517140000,0.299517,World Bank WDI via World Federation of Exchanges
2012,Colombia,COL,Latin America & Caribbean,0.262101,#38BDF8,28,262101260000,0.262101,World Bank WDI via World Federation of Exchanges
2012,Norway,NOR,Europe & Central Asia,0.242765,#F97316,29,242764880000,0.242765,World Bank WDI via World Federation of Exchanges
2012,Philippines,PHL,East Asia & Pacific,0.229317,#F43F5E,30,229316640000,0.229317,World Bank WDI via World Federation of Exchanges
2012,Poland,POL,Europe & Central Asia,0.177408,#F59E0B,31,177408380000,0.177408,World Bank WDI via World Federation of Exchanges
2012,Israel,ISR,"Middle East, North Africa, Afghanistan & Pakistan",0.161855,#FB7185,32,161855480000,0.161855,World Bank WDI via World Federation of Exchanges
2012,Ireland,IRL,Europe & Central Asia,0.108989,#A78BFA,33,108989160000,0.108989,World Bank WDI via World Federation of Exchanges
2012,Austria,AUT,Europe & Central Asia,0.106037,#38BDF8,34,106036780000,0.106037,World Bank WDI via World Federation of Exchanges
2012,Peru,PER,Latin America & Caribbean,0.102617,#F59E0B,35,102616700000,0.102617,World Bank WDI via World Federation of Exchanges
2012,United Arab Emirates,ARE,"Middle East, North Africa, Afghanistan & Pakistan",0.101328,#F43F5E,36,101327920000,0.101328,World Bank WDI via World Federation of Exchanges
2012,"Iran, Islamic Rep.",IRN,"Middle East, North Africa, Afghanistan & Pakistan",0.090996,#FACC15,37,90995750000,0.090996,World Bank WDI via World Federation of Exchanges
2012,Luxembourg,LUX,Europe & Central Asia,0.070338,#EF4444,38,70338380000,0.070338,World Bank WDI via World Federation of Exchanges
2012,Portugal,PRT,Europe & Central Asia,0.065519,#22C55E,39,65519040000,0.065519,World Bank WDI via World Federation of Exchanges
2012,"Egypt, Arab Rep.",EGY,"Middle East, North Africa, Afghanistan & Pakistan",0.059182,#818CF8,40,59181970000,0.059182,World Bank WDI via World Federation of Exchanges
2013,United States,USA,North America,24.034854,#A78BFA,1,24034853520000,24.034854,World Bank WDI via World Federation of Exchanges
2013,Japan,JPN,East Asia & Pacific,4.543169,#FB7185,2,4543169140000,4.543169,World Bank WDI via World Federation of Exchanges
2013,China,CHN,East Asia & Pacific,3.949143,#84CC16,3,3949143490000,3.949143,World Bank WDI via World Federation of Exchanges
2013,United Kingdom,GBR,Europe & Central Asia,3.946885,#818CF8,4,3946884730000,3.946885,World Bank WDI via World Federation of Exchanges
2013,"Hong Kong SAR, China",HKG,East Asia & Pacific,3.100777,#F43F5E,5,3100777150000,3.100777,World Bank WDI via World Federation of Exchanges
2013,France,FRA,Europe & Central Asia,2.301085,#FACC15,6,2301085210000,2.301085,World Bank WDI via World Federation of Exchanges
2013,Canada,CAN,North America,2.113822,#38BDF8,7,2113821770000,2.113822,World Bank WDI via World Federation of Exchanges
2013,Germany,DEU,Europe & Central Asia,1.936106,#F43F5E,8,1936106260000,1.936106,World Bank WDI via World Federation of Exchanges
